"AUN Number","County","IU","District Name","Grade","% Advanced/Proficient Math","% Advanced/Proficient Reading","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
104435703,"Mercer",4,"SHARPSVILLE AREA SD    ",11,60.0,76.9,24.2,35.8,18.9,21.1,25.3,51.6,13.7,9.5
104437503,"Mercer",4,"WEST MIDDLESEX AREA SD ",5,56.5,48.7,24.4,32.1,21.8,21.8,14.1,34.6,30.8,20.5
104437503,"Mercer",4,"WEST MIDDLESEX AREA SD ",8,54.2,62.5,19.2,35.0,23.3,22.5,26.7,35.8,24.2,13.3
104437503,"Mercer",4,"WEST MIDDLESEX AREA SD ",11,50.0,65.2,22.2,27.8,20.0,30.0,16.9,48.3,16.9,18.0
111000000,"Mifflin",11,"TUSCARORA IU 11        ",11,0.0,15.4,0.0,0.0,20.0,80.0,0.0,15.4,38.5,46.2
111444602,"Mifflin",11,"MIFFLIN COUNTY SD **     ",5,52.7,55.8,20.9,31.8,28.9,18.4,19.6,36.2,23.6,20.7
111444602,"Mifflin",11,"MIFFLIN COUNTY SD      ",8,52.6,65.2,14.1,38.5,22.1,25.3,19.7,45.5,19.5,15.4
111444602,"Mifflin",11,"MIFFLIN COUNTY SD      ",11,43.2,55.3,22.2,21.0,20.7,36.1,16.4,38.9,15.6,29.1
120450001,"Monroe",20,"POCONO SCH OF EXCELLENC",5,28.5,42.8,7.1,21.4,21.4,50.0,7.1,35.7,28.6,28.6
120452003,"Monroe",20,"EAST STROUDSBURG AREA S",5,46.7,55.4,20.5,26.2,27.5,25.8,20.3,35.1,25.2,19.3
120452003,"Monroe",20,"EAST STROUDSBURG AREA S",8,40.6,63.9,10.1,30.5,26.2,33.3,21.2,42.7,17.6,18.5
120452003,"Monroe",20,"EAST STROUDSBURG AREA S",11,38.3,54.8,13.4,24.9,26.2,35.5,13.4,41.4,20.2,25.0
120455203,"Monroe",20,"PLEASANT VALLEY SD     ",5,39.8,60.6,11.2,28.6,33.6,26.6,24.3,36.3,23.4,16.0
120455203,"Monroe",20,"PLEASANT VALLEY SD     ",8,44.5,65.6,15.4,29.1,30.5,25.0,22.6,43.0,22.4,12.0
120455203,"Monroe",20,"PLEASANT VALLEY SD     ",11,50.7,55.3,23.7,27.0,20.3,29.0,14.6,40.7,20.5,24.2
120455403,"Monroe",20,"POCONO MOUNTAIN SD     ",5,62.9,65.5,25.4,37.5,22.8,14.3,28.4,37.1,20.2,14.2
120455403,"Monroe",20,"POCONO MOUNTAIN SD     ",8,45.2,68.5,13.6,31.6,27.8,27.0,27.1,41.4,19.1,12.4
120455403,"Monroe",20,"POCONO MOUNTAIN SD     ",11,34.5,47.5,14.6,19.9,23.8,41.6,11.3,36.2,22.6,29.9
120456003,"Monroe",20,"STROUDSBURG AREA SD    ",5,53.9,60.5,23.0,30.9,26.4,19.8,27.9,32.6,22.0,17.5
120456003,"Monroe",20,"STROUDSBURG AREA SD    ",8,47.3,71.3,14.1,33.2,29.2,23.5,28.7,42.6,16.2,12.5
120456003,"Monroe",20,"STROUDSBURG AREA SD    ",11,43.5,62.7,18.2,25.3,25.3,31.3,21.7,41.0,21.9,15.4
123000000,"Montgomery",23,"MONTGOMERY CO IU 23    ",8,0.0,10.0,0.0,0.0,0.0,100.0,0.0,10.0,10.0,80.0
123000000,"Montgomery",23,"MONTGOMERY CO IU 23    ",11,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
123460001,"Montgomery",23,"PA VIRTUAL CS          ",5,41.6,58.9,16.2,25.4,27.4,31.0,24.4,34.5,19.8,21.3
123460002,"Montgomery",23,"TEACH- THE EINSTEIN ACA",5,8.7,39.1,0.0,8.7,39.1,52.2,17.4,21.7,13.0,47.8
123460002,"Montgomery",23,"TEACH- THE EINSTEIN ACA",8,34.0,54.7,13.2,20.8,24.5,41.5,15.1,39.6,20.8,24.5
123460002,"Montgomery",23,"TEACH- THE EINSTEIN ACA",11,29.7,59.4,8.1,21.6,27.0,43.2,10.8,48.6,27.0,13.5
123460302,"Montgomery",23,"ABINGTON  SD           ",5,85.4,80.2,61.4,24.0,10.8,3.8,47.9,32.3,12.8,7.0
123460302,"Montgomery",23,"ABINGTON  SD           ",8,74.5,78.3,38.3,36.2,14.3,11.2,41.3,37.0,14.0,7.7
123460302,"Montgomery",23,"ABINGTON  SD           ",11,67.8,77.8,39.7,28.1,17.8,14.4,36.6,41.2,12.6,9.6
123461302,"Montgomery",23,"CHELTENHAM TOWNSHIP SD ",5,67.0,76.8,42.3,24.7,15.8,17.2,47.3,29.5,12.3,11.0
123461302,"Montgomery",23,"CHELTENHAM TOWNSHIP SD ",8,64.9,78.1,27.9,37.0,23.0,12.0,41.5,36.6,16.0,5.9
123461302,"Montgomery",23,"CHELTENHAM TOWNSHIP SD ",11,62.4,70.2,37.8,24.6,18.0,19.6,30.4,39.8,11.0,18.7
123461602,"Montgomery",23,"COLONIAL SD            ",5,68.2,71.2,39.0,29.2,18.5,13.4,40.8,30.4,16.1,12.8
123461602,"Montgomery",23,"COLONIAL SD            ",8,64.8,79.9,27.4,37.4,18.2,17.0,38.9,41.0,10.3,9.7
123461602,"Montgomery",23,"COLONIAL SD            ",11,50.5,64.8,29.5,21.0,22.9,26.6,23.9,40.9,14.5,20.7
123463370,"Montgomery",23,"SOUDERTON COLLABORATIVE",5,100.0,91.7,41.7,58.3,0.0,0.0,41.7,50.0,8.3,0.0
123463603,"Montgomery",23,"HATBORO-HORSHAM SD     ",5,76.9,78.3,47.2,29.7,16.3,6.8,46.2,32.1,15.3,6.4
123463603,"Montgomery",23,"HATBORO-HORSHAM SD     ",8,78.8,80.4,45.8,33.0,14.6,6.6,38.7,41.7,12.5,7.1
123463603,"Montgomery",23,"HATBORO-HORSHAM SD     ",11,66.0,63.8,34.7,31.3,16.7,17.2,22.2,41.6,19.0,17.2
123463803,"Montgomery",23,"JENKINTOWN SD          ",5,79.5,87.2,64.1,15.4,7.7,12.8,43.6,43.6,5.1,7.7
123463803,"Montgomery",23,"JENKINTOWN SD          ",8,75.0,88.4,26.7,48.3,16.7,8.3,36.7,51.7,6.7,5.0
123463803,"Montgomery",23,"JENKINTOWN SD          ",11,70.2,72.9,21.6,48.6,13.5,16.2,35.1,37.8,13.5,13.5
123464502,"Montgomery",23,"LOWER MERION SD        ",5,79.7,77.6,50.9,28.8,12.6,7.7,42.4,35.2,13.5,8.9
123464502,"Montgomery",23,"LOWER MERION SD        ",8,81.6,85.0,45.5,36.1,10.6,7.8,53.8,31.2,9.4,5.7
123464502,"Montgomery",23,"LOWER MERION SD        ",11,79.4,85.5,53.0,26.4,10.6,10.0,46.7,38.8,7.6,6.9
123464603,"Montgomery",23,"LOWER MORELAND TOWNSHIP",5,87.7,77.8,57.4,30.3,8.2,4.1,30.3,47.5,18.0,4.1
123464603,"Montgomery",23,"LOWER MORELAND TOWNSHIP",8,77.4,82.2,36.3,41.1,17.1,5.5,41.8,40.4,11.6,6.2
123464603,"Montgomery",23,"LOWER MORELAND TOWNSHIP",11,73.7,81.0,56.2,17.5,15.3,10.9,44.5,36.5,11.7,7.3
123465303,"Montgomery",23,"METHACTON SD           ",5,80.4,82.0,51.9,28.5,13.6,6.1,47.7,34.3,11.2,6.8
123465303,"Montgomery",23,"METHACTON SD           ",8,80.0,85.5,44.6,35.4,12.3,7.7,50.6,34.9,8.4,6.0
123465303,"Montgomery",23,"METHACTON SD           ",11,64.5,67.6,35.9,28.6,19.2,16.3,29.0,38.6,18.6,13.9
123465507,"Montgomery",23,"NORTH MONTCO TECH CAREE",11,19.6,23.5,2.0,17.6,35.3,45.1,3.9,19.6,33.3,43.1
123465602,"Montgomery",23,"NORRISTOWN SD          ",5,47.5,40.6,18.3,29.2,25.6,26.9,14.5,26.1,29.4,30.0
123465602,"Montgomery",23,"NORRISTOWN SD          ",8,33.8,46.5,10.4,23.4,28.6,37.6,14.5,32.0,29.5,23.9
123465602,"Montgomery",23,"NORRISTOWN SD          ",11,34.2,51.3,13.6,20.6,23.6,42.2,18.8,32.5,23.3,25.4
123465702,"Montgomery",23,"NORTH PENN SD          ",5,76.2,72.9,45.7,30.5,15.2,8.6,36.2,36.7,18.2,9.0
123465702,"Montgomery",23,"NORTH PENN SD          ",8,63.7,77.7,26.8,36.9,23.2,13.1,37.1,40.6,14.7,7.5
123465702,"Montgomery",23,"NORTH PENN SD          ",11,63.3,73.4,30.5,32.8,17.5,19.3,28.6,44.8,14.5,12.2
123466103,"Montgomery",23,"PERKIOMEN VALLEY SD    ",5,73.7,79.4,43.0,30.7,18.3,8.0,43.0,36.4,15.2,5.4
123466103,"Montgomery",23,"PERKIOMEN VALLEY SD    ",8,65.2,75.7,29.0,36.2,20.7,14.1,36.2,39.5,15.5,8.8
123466103,"Montgomery",23,"PERKIOMEN VALLEY SD    ",11,71.2,79.2,35.4,35.8,16.8,12.0,29.2,50.0,13.1,7.7
123466303,"Montgomery",23,"POTTSGROVE SD **",5,60.4,68.2,30.6,29.8,21.9,17.8,31.0,37.2,19.0,12.8
123466303,"Montgomery",23,"POTTSGROVE SD **        ",8,58.6,69.7,21.8,36.8,22.6,18.8,26.4,43.3,22.2,8.0
123466303,"Montgomery",23,"POTTSGROVE SD          ",11,64.1,75.8,28.8,35.3,20.0,15.8,21.4,54.4,16.7,7.4
123466403,"Montgomery",23,"POTTSTOWN SD           ",5,59.7,57.8,24.2,35.5,23.2,17.1,23.7,34.1,25.1,17.1
123466403,"Montgomery",23,"POTTSTOWN SD           ",8,52.1,64.6,15.1,37.0,25.0,22.9,19.3,45.3,21.9,13.5
123466403,"Montgomery",23,"POTTSTOWN SD           ",11,41.9,48.7,13.5,28.4,25.2,32.9,7.8,40.9,22.7,28.6
123467103,"Montgomery",23,"SOUDERTON AREA SD      ",5,82.5,74.2,51.5,31.0,12.0,5.5,40.9,33.3,15.0,10.8
123467103,"Montgomery",23,"SOUDERTON AREA SD      ",8,56.6,76.1,19.7,36.9,27.5,15.9,32.0,44.1,15.8,8.0
123467103,"Montgomery",23,"SOUDERTON AREA SD      ",11,59.2,68.2,29.2,30.0,22.4,18.4,24.3,43.9,19.4,12.5
123467203,"Montgomery",23,"SPRINGFIELD TOWNSHIP SD",5,73.4,69.2,40.1,33.3,15.4,11.1,34.6,34.6,22.2,8.6
123467203,"Montgomery",23,"SPRINGFIELD TOWNSHIP SD",8,63.2,76.6,25.8,37.4,22.1,14.7,34.0,42.6,10.5,13.0
123467203,"Montgomery",23,"SPRINGFIELD TOWNSHIP SD",11,68.9,72.4,29.0,39.9,15.2,15.9,27.5,44.9,15.2,12.3
123467303,"Montgomery",23,"SPRING-FORD AREA SD    ",5,81.5,72.3,52.0,29.5,10.9,7.6,39.1,33.2,15.5,12.2
123467303,"Montgomery",23,"SPRING-FORD AREA SD **  ",8,71.8,80.5,29.8,42.0,18.3,10.0,38.2,42.3,13.1,6.3
123467303,"Montgomery",23,"SPRING-FORD AREA SD **",11,67.1,79.6,39.1,28.0,20.4,12.5,29.1,50.5,13.6,6.8
123468303,"Montgomery",23,"UPPER DUBLIN SD        ",5,77.7,84.2,51.1,26.6,14.6,7.7,57.6,26.6,8.4,7.4
123468303,"Montgomery",23,"UPPER DUBLIN SD        ",8,77.8,86.1,43.2,34.6,10.8,11.4,57.6,28.5,7.2,6.6
123468303,"Montgomery",23,"UPPER DUBLIN SD        ",11,74.0,80.1,51.0,23.0,9.9,16.0,38.0,42.1,8.5,11.4
123468402,"Montgomery",23,"UPPER MERION AREA SD   ",5,67.8,72.0,36.9,30.9,22.5,9.7,37.7,34.3,15.3,12.7
123468402,"Montgomery",23,"UPPER MERION AREA SD   ",8,69.4,80.6,30.3,39.1,21.2,9.5,40.1,40.5,11.3,8.0
123468402,"Montgomery",23,"UPPER MERION AREA SD   ",11,54.3,55.8,25.1,29.2,18.8,26.9,22.6,33.2,15.9,28.3
123468503,"Montgomery",23,"UPPER MORELAND TOWNSHIP",5,87.4,90.5,54.1,33.3,10.8,1.7,60.2,30.3,7.4,2.2
123468503,"Montgomery",23,"UPPER MORELAND TOWNSHIP",8,73.8,86.3,37.1,36.7,15.8,10.4,50.7,35.6,7.9,5.8
123468503,"Montgomery",23,"UPPER MORELAND TOWNSHIP",11,67.2,73.4,35.7,31.5,21.4,11.3,23.6,49.8,15.2,11.4
123468603,"Montgomery",23,"UPPER PERKIOMEN SD     ",5,55.6,69.0,27.2,28.4,24.6,19.8,26.3,42.7,15.1,15.9
123468603,"Montgomery",23,"UPPER PERKIOMEN SD     ",8,53.7,67.7,16.0,37.7,27.6,18.7,25.7,42.0,20.2,12.1
123468603,"Montgomery",23,"UPPER PERKIOMEN SD     ",11,77.9,80.1,42.9,35.0,10.2,11.9,33.6,46.5,12.8,7.1
123469007,"Montgomery",23,"WESTERN CTR FOR TECH ST",11,12.7,18.0,2.0,10.7,23.3,64.0,1.3,16.7,28.7,53.3
123469303,"Montgomery",23,"WISSAHICKON SD         ",5,75.8,73.0,44.1,31.7,15.4,8.8,36.9,36.1,17.6,9.4
123469303,"Montgomery",23,"WISSAHICKON SD         ",8,71.8,80.3,37.1,34.7,15.1,13.2,47.4,32.9,10.5,9.2
123469303,"Montgomery",23,"WISSAHICKON SD         ",11,64.9,72.4,39.3,25.6,17.2,17.9,33.1,39.3,13.0,14.6
120000000,"Northampton",20,"COLONIAL IU 20         ",8,,,".",".",".",".",".",".",".","."
120000000,"Northampton",20,"COLONIAL IU 20         ",11,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,25.0,75.0
120480002,"Northhampton",20,"LEHIGH VALLEY REG CS   ",5,50.1,62.6,6.3,43.8,25.0,25.0,18.8,43.8,18.8,18.8
120480803,"Northhampton",20,"BANGOR AREA SD         ",5,60.1,57.5,30.8,29.3,22.2,17.7,26.7,30.8,24.4,18.0
120480803,"Northhampton",20,"BANGOR AREA SD         ",8,47.5,68.0,15.1,32.4,25.7,26.8,32.7,35.3,19.9,12.1
120480803,"Northhampton",20,"BANGOR AREA SD         ",11,42.8,55.5,13.5,29.3,25.2,32.0,15.5,40.0,24.9,19.6
120481002,"Northhampton",20,"BETHLEHEM AREA SD      ",5,63.5,62.9,35.6,27.9,19.5,17.1,30.0,32.9,19.1,18.0
120481002,"Northhampton",20,"BETHLEHEM AREA SD      ",8,58.4,69.3,22.3,36.1,19.3,22.3,32.4,36.9,15.9,14.9
120481002,"Northhampton",20,"BETHLEHEM AREA SD      ",11,50.9,57.3,27.9,23.0,17.1,32.0,23.5,33.8,18.5,24.3
120483302,"Northhampton",20,"EASTON AREA SD         ",5,47.6,53.7,20.3,27.3,21.4,31.0,24.7,29.0,21.7,24.6
120483302,"Northhampton",20,"EASTON AREA SD         ",8,45.7,57.4,17.0,28.7,21.3,33.0,22.2,35.2,25.2,17.5
120483302,"Northhampton",20,"EASTON AREA SD         ",11,40.6,53.3,16.0,24.6,20.7,38.7,18.1,35.2,18.5,28.1
120484803,"Northhampton",20,"NAZARETH AREA SD       ",5,59.9,68.6,25.9,34.0,25.0,15.1,31.9,36.7,20.8,10.5
120484803,"Northhampton",20,"NAZARETH AREA SD       ",8,73.5,80.9,30.6,42.9,16.8,9.7,37.2,43.7,11.8,7.3
120484803,"Northhampton",20,"NAZARETH AREA SD       ",11,57.4,68.2,27.7,29.7,20.6,22.0,25.1,43.1,16.6,15.3
120484903,"Northhampton",20,"NORTHAMPTON AREA SD    ",5,66.2,66.2,32.6,33.6,20.8,13.1,28.1,38.1,21.0,12.8
120484903,"Northhampton",20,"NORTHAMPTON AREA SD    ",8,64.3,72.9,24.0,40.3,22.0,13.8,28.5,44.4,14.5,12.6
120484903,"Northhampton",20,"NORTHAMPTON AREA SD    ",11,49.3,60.2,19.2,30.1,23.6,27.1,15.4,44.8,19.6,20.3
120485603,"Northhampton",20,"PEN ARGYL AREA SD      ",5,55.2,64.3,33.1,22.1,26.6,18.2,27.9,36.4,20.1,15.6
120485603,"Northhampton",20,"PEN ARGYL AREA SD      ",8,46.6,70.8,12.4,34.2,33.5,19.9,32.3,38.5,18.6,10.6
120485603,"Northhampton",20,"PEN ARGYL AREA SD      ",11,50.9,48.7,17.8,33.1,20.3,28.8,15.1,33.6,22.7,28.6
120486003,"Northhampton",20,"SAUCON VALLEY SD       ",5,73.6,70.5,46.6,27.0,12.9,13.5,37.4,33.1,17.8,11.7
120486003,"Northhampton",20,"SAUCON VALLEY SD       ",8,64.0,81.8,28.6,35.4,18.9,17.1,38.9,42.9,12.0,6.3
120486003,"Northhampton",20,"SAUCON VALLEY SD       ",11,63.6,74.5,29.5,34.1,20.8,15.6,27.7,46.8,12.1,13.3
120488603,"Northhampton",20,"WILSON AREA SD         ",5,56.6,68.5,20.7,35.9,28.8,14.7,33.2,35.3,13.6,17.9
120488603,"Northhampton",20,"WILSON AREA SD         ",8,44.6,61.3,11.3,33.3,28.2,27.2,23.0,38.3,22.4,16.3
120488603,"Northhampton",20,"WILSON AREA SD         ",11,38.2,60.8,12.2,26.0,24.3,37.6,19.9,40.9,15.5,23.8
116471803,"Northunberland",16,"DANVILLE AREA SD       ",5,62.0,55.3,27.9,34.1,23.1,14.9,25.0,30.3,22.1,22.6
116471803,"Northunberland",16,"DANVILLE AREA SD       ",8,59.4,72.1,22.3,37.1,21.4,19.2,29.3,42.8,16.6,11.4
116471803,"Northunberland",16,"DANVILLE AREA SD       ",11,63.1,72.3,32.5,30.6,20.6,16.3,26.8,45.5,18.2,9.6
116493130,"Northunberland",16,"SUSQ-CYBER CS          ",11,20.0,40.0,10.0,10.0,20.0,60.0,0.0,40.0,30.0,30.0
116493503,"Northunberland",16,"LINE MOUNTAIN SD       ",5,60.9,65.2,25.0,35.9,18.5,20.7,33.7,31.5,18.5,16.3
116493503,"Northunberland",16,"LINE MOUNTAIN SD       ",8,41.0,61.4,7.1,33.9,23.6,35.4,17.3,44.1,18.1,20.5
116493503,"Northunberland",16,"LINE MOUNTAIN SD       ",11,52.5,65.4,22.8,29.7,22.8,24.8,24.8,40.6,19.8,14.9
116495003,"Northunberland",16,"MILTON AREA SD         ",5,48.9,49.5,18.9,30.0,25.0,26.1,16.7,32.8,30.0,20.6
116495003,"Northunberland",16,"MILTON AREA SD         ",8,52.5,68.5,13.9,38.6,25.2,22.3,22.7,45.8,12.3,19.2
116495003,"Northunberland",16,"MILTON AREA SD         ",11,43.8,59.7,14.8,29.0,21.6,34.7,18.8,40.9,18.2,22.2
116495103,"Northunberland",16,"MOUNT CARMEL AREA SD   ",5,67.0,74.3,26.6,40.4,21.1,11.9,34.9,39.4,14.7,11.0
116495103,"Northunberland",16,"MOUNT CARMEL AREA SD   ",8,61.4,63.0,23.4,38.0,16.3,22.3,29.3,33.7,22.8,14.1
116495103,"Northunberland",16,"MOUNT CARMEL AREA SD   ",11,42.0,51.3,18.0,24.0,19.3,38.7,11.3,40.0,19.3,29.3
116496503,"Northunberland",16,"SHAMOKIN AREA SD       ",5,37.7,51.3,11.0,26.7,34.0,28.3,18.8,32.5,25.1,23.6
116496503,"Northunberland",16,"SHAMOKIN AREA SD       ",8,26.9,56.7,5.3,21.6,37.4,35.7,14.0,42.7,23.4,19.9
116496503,"Northunberland",16,"SHAMOKIN AREA SD       ",11,33.9,47.3,8.8,25.1,26.9,39.2,6.4,40.9,28.1,24.6
116496603,"Northunberland",16,"SHIKELLAMY SD          ",5,59.7,47.9,25.0,34.7,25.8,14.4,14.8,33.1,30.1,22.0
116496603,"Northunberland",16,"SHIKELLAMY SD          ",8,46.3,62.4,10.1,36.2,29.5,24.2,15.1,47.3,23.8,13.8
116496603,"Northunberland",16,"SHIKELLAMY SD          ",11,49.6,61.0,22.1,27.5,25.2,25.2,10.8,50.2,21.1,17.9
116498003,"Northunberland",16,"WARRIOR RUN SD         ",5,51.2,55.3,20.3,30.9,24.4,24.4,19.5,35.8,25.2,19.5
116498003,"Northunberland",16,"WARRIOR RUN SD         ",8,45.6,69.1,9.0,36.6,24.6,29.9,28.7,40.4,16.2,14.7
116498003,"Northunberland",16,"WARRIOR RUN SD         ",11,49.6,72.6,17.9,31.7,19.3,31.0,23.3,49.3,13.7,13.7
115503004,"Perry",15,"GREENWOOD SD           ",5,59.1,69.7,25.8,33.3,22.7,18.2,30.3,39.4,15.2,15.2
115503004,"Perry",15,"GREENWOOD SD           ",8,59.2,71.9,15.5,43.7,21.1,19.7,25.4,46.5,14.1,14.1
115503004,"Perry",15,"GREENWOOD SD           ",11,45.9,66.7,16.7,29.2,22.9,31.3,22.9,43.8,14.6,18.8
115504003,"Perry",15,"NEWPORT SD             ",5,47.1,50.6,21.3,25.8,20.2,32.6,19.1,31.5,20.2,29.2
115504003,"Perry",15,"NEWPORT SD             ",8,43.9,63.3,8.2,35.7,27.6,28.6,25.5,37.8,17.3,19.4
115504003,"Perry",15,"NEWPORT SD             ",11,50.0,57.8,14.4,35.6,23.3,26.7,8.9,48.9,22.2,20.0
115506003,"Perry",15,"SUSQUENITA SD          ",5,41.8,50.9,16.9,24.9,29.9,28.2,18.1,32.8,28.2,20.9
115506003,"Perry",15,"SUSQUENITA SD          ",8,45.9,64.4,8.8,37.1,27.3,26.8,16.1,48.3,18.5,17.1
115506003,"Perry",15,"SUSQUENITA SD          ",11,51.7,63.2,23.1,28.6,21.1,27.2,23.1,40.1,18.4,18.4
115508003,"Perry",15,"WEST PERRY SD          ",5,46.0,45.9,15.2,30.8,26.3,27.7,20.5,25.4,26.8,27.2
115508003,"Perry",15,"WEST PERRY SD          ",8,50.2,64.8,19.7,30.5,19.2,30.5,25.5,39.3,18.4,16.7
115508003,"Perry",15,"WEST PERRY SD          ",11,40.1,50.0,16.3,23.8,29.2,30.7,13.4,36.6,24.8,25.2
126510003,"Philadelphia",26,"HOPE CS                ",11,0.0,0.0,0.0,0.0,8.6,91.4,0.0,0.0,7.7,92.3
126510004,"Philadelphia",26,"PEOPLE FOR PEOPLE CS   ",5,3.0,9.0,0.0,3.0,14.9,82.1,0.0,9.0,25.4,65.7
126510005,"Philadelphia",26,"GREEN WOODS CS         ",5,30.8,30.8,0.0,30.8,23.1,46.2,0.0,30.8,23.1,46.2
126510007,"Philadelphia",26,"WISSAHICKON CS         ",5,13.0,17.3,4.3,8.7,43.5,43.5,4.3,13.0,34.8,47.8
126510008,"Philadelphia",26,"RICHARD ALLEN PREP CS  ",5,2.9,4.4,0.0,2.9,11.4,85.7,0.0,4.4,20.6,75.0
126510008,"Philadelphia",26,"RICHARD ALLEN PREP CS  ",8,2.6,18.0,0.0,2.6,15.8,81.6,2.6,15.4,35.9,46.2
126510010,"Philadelphia",26,"BELMONT CS             ",5,2.6,18.4,0.0,2.6,31.6,65.8,0.0,18.4,31.6,50.0
126512840,"Philadelphia",26,"COMM ACAD OF PHILA CS  ",5,6.6,20.0,2.2,4.4,20.0,73.3,2.2,17.8,22.2,57.8
126512840,"Philadelphia",26,"COMM ACAD OF PHILA CS  ",8,12.9,6.5,0.0,12.9,19.4,67.7,0.0,6.5,35.5,58.1
126512840,"Philadelphia",26,"COMM ACAD OF PHILA CS  ",11,11.1,22.3,0.0,11.1,8.3,80.6,5.6,16.7,16.7,61.1
126512850,"Philadelphia",26,"PHILADELPHIA HARAMBEE I",5,4.4,15.6,0.0,4.4,24.4,71.1,0.0,15.6,26.7,57.8
126512850,"Philadelphia",26,"PHILADELPHIA HARAMBEE I",8,16.0,36.0,0.0,16.0,32.0,52.0,12.0,24.0,52.0,12.0
126512860,"Philadelphia",26,"WORLD COMMUNICATIONS CS",8,34.2,58.2,3.8,30.4,41.8,24.1,2.5,55.7,24.1,17.7
126512860,"Philadelphia",26,"WORLD COMMUNICATIONS CS",11,14.8,55.6,0.0,14.8,25.9,59.3,3.7,51.9,37.0,7.4
126512960,"Philadelphia",26,"PREPARATORY CS         ",11,19.1,31.1,2.2,16.9,29.2,51.7,3.3,27.8,30.0,38.9
126512970,"Philadelphia",26,"CENTER FOR ECONOMICS & ",11,4.2,24.5,2.1,2.1,12.8,83.0,6.1,18.4,30.6,44.9
126512980,"Philadelphia",26,"IMHOTEP INSTITUTE CS   ",11,4.0,19.7,0.0,4.0,26.7,69.3,1.2,18.5,32.1,48.1
126512990,"Philadelphia",26,"ALLIANCE CHARTER SCH   ",5,14.6,8.5,2.1,12.5,18.8,66.7,0.0,8.5,29.8,61.7
126513000,"Philadelphia",26,"MULTI-CULTURAL ACADEMY ",11,29.0,29.0,3.2,25.8,22.6,48.4,0.0,29.0,19.4,51.6
126513020,"Philadelphia",26,"WEST OAK LANE CHARTER S",5,6.1,17.9,1.0,5.1,19.4,74.5,1.1,16.8,34.7,47.4
126513100,"Philadelphia",26,"EUGENIO MARIA DE HOSTOS",5,12.5,6.4,4.2,8.3,27.1,60.4,0.0,6.4,29.8,63.8
126513100,"Philadelphia",26,"EUGENIO MARIA DE HOSTOS",8,18.5,22.2,0.0,18.5,33.3,48.1,0.0,22.2,33.3,44.4
126513110,"Philadelphia",26,"LABORATORY CHARTER SCH ",5,100.0,97.4,57.9,42.1,0.0,0.0,73.7,23.7,2.6,0.0
126513110,"Philadelphia",26,"LABORATORY CHARTER SCH ",8,100.0,100.0,90.0,10.0,0.0,0.0,90.0,10.0,0.0,0.0
126513150,"Philadelphia",26,"MAST COMMUNITY CS      ",5,73.4,65.4,42.7,30.7,21.3,5.3,34.7,30.7,21.3,13.3
126513150,"Philadelphia",26,"MAST COMMUNITY CS      ",8,39.6,66.4,11.2,28.4,43.1,17.2,19.0,47.4,26.7,6.9
126513150,"Philadelphia",26,"MAST COMMUNITY CS      ",11,40.8,49.0,4.1,36.7,30.6,28.6,10.2,38.8,32.7,18.4
126513160,"Philadelphia",26,"CHRISTOPHER COLUMBUS CS",5,41.6,40.0,10.8,30.8,21.5,36.9,12.3,27.7,21.5,38.5
126513190,"Philadelphia",26,"ARCH AND DESIGN CHS    ",11,13.6,32.1,2.5,11.1,28.4,58.0,1.2,30.9,34.6,33.3
126513200,"Philadelphia",26,"IMANI EDUCATION CIRCLE ",5,2.3,11.4,0.0,2.3,16.3,81.4,0.0,11.4,27.3,61.4
126513200,"Philadelphia",26,"IMANI EDUCATION CIRCLE ",8,22.8,29.0,5.7,17.1,28.6,48.6,7.9,21.1,28.9,42.1
126513210,"Philadelphia",26,"UNIVERSAL INSTITUTE CS ",5,11.6,31.9,2.9,8.7,27.5,60.9,5.8,26.1,23.2,44.9
126513220,"Philadelphia",26,"WAKISHA CS             ",8,7.5,14.0,0.0,7.5,17.0,75.5,1.9,12.1,33.6,52.3
126513230,"Philadelphia",26,"MATH, CIVICS & SCIENCES",5,13.4,21.6,2.7,10.7,21.3,65.3,5.4,16.2,25.7,52.7
126513230,"Philadelphia",26,"MATH, CIVICS & SCIENCES",8,9.2,30.8,0.0,9.2,23.7,67.1,1.3,29.5,20.5,48.7
126513230,"Philadelphia",26,"MATH, CIVICS & SCIENCES",11,1.4,19.7,0.0,1.4,15.9,82.6,0.0,19.7,21.1,59.2
126513240,"Philadelphia",26,"RENAISSANCE CS         ",8,3.8,17.0,0.0,3.8,18.9,77.4,1.9,15.1,39.6,43.4
126513250,"Philadelphia",26,"YOUNG SCHOLARS CS      ",8,27.3,52.8,9.1,18.2,43.6,29.1,5.5,47.3,25.5,21.8
126513260,"Philadelphia",26,"GERMANTOWN SETTLEMENT C",5,2.4,10.5,0.0,2.4,7.1,90.5,0.0,10.5,33.7,55.8
126513260,"Philadelphia",26,"GERMANTOWN SETTLEMENT C",8,7.6,31.4,0.0,7.6,16.0,76.5,3.4,28.0,38.1,30.5
126513270,"Philadelphia",26,"FREIRE CS              ",8,6.3,9.4,0.0,6.3,15.6,78.1,0.0,9.4,34.4,56.3
