"The 2008 PSSA Writing District Level Proficiency Results by Grade and District Total (Full Academic Year)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Groups that have less than 10 students assessed are noted by an asterisk (*). Performance level totals may not add up to 100 due to rounding. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"District total may include data from those grades that are represented by an asterisk.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUN","County","IU Number","District Name","Grade","Number Scored Writing","% Advanced","% Proficient","% Basic","% Below Basic","Number Scored Writing                IEP","% Advanced IEP","% Proficient IEP","% Basic              IEP","% Below Basic             IEP","Number Scored Writing                ELL","% Advanced ELL","% Proficient ELL","% Basic             ELL","% Below Basic              ELL","Number Scored Writing Title I","% Advanced Title I","% Proficient Title I","% Basic             Title I","% Below Basic            Title I","Number Scored Writing Migrant","% Advanced Migrant","% Proficient Migrant","% Basic Migrant","% Below Basic Migrant","Number Scored Writing Econ. Disadv.","% Advanced Econ. Disadv.","% Proficient Econ. Disadv.","% Basic Econ. Disadv.","% Below Basic Econ. Disadv.","Number Scored Writing Male","% Advanced Male","% Proficient Male","% Basic              Male","% Below Basic             Male","Number Scored Writing Female","% Advanced Female","% Proficient Female","% Basic Female","% Below Basic Female","Number Scored Writing Title III","% Advanced Title III","% Proficient Title III","% Basic                 Title III","% Below Basic             Title III","Number Scored Writing  White","% Advanced  White","% Proficient  White","% Basic  White","% Below Basic  White","Number Scored Writing  Black","% Advanced  Black","% Proficient  Black","% Basic  Black","% Below Basic  Black","Number Scored Writing  Hispanic","% Advanced  Hispanic","% Proficient  Hispanic","% Basic  Hispanic","% Below Basic  Hispanic","Number Scored Writing  Asian","% Advanced  Asian","% Proficient  Asian","% Basic Asian","% Below Basic  Asian","Number Scored Writing  Native American","% Advanced  Native American","% Proficient  Native American","% Basic  Native American","% Below Basic  Native American","Number Scored Writing  Multi-ethnic","% Advanced  Multi-ethnic","% Proficient  Multi-ethnic","% Basic  Multi-ethnic","% Below Basic      Multi-ethnic"
120480803,"Northampton                     ",20,"BANGOR AREA SD","Distict total",786,1.5,62.8,34.0,1.7,113,0.9,23.0,67.3,8.8,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",184,0.5,49.5,47.3,2.7,402,1.2,54.7,42.3,1.7,382,1.8,71.7,25.1,1.3,0,"*","*","*","*",743,1.6,63.5,33.2,1.6,14,0.0,42.9,57.1,0.0,18,0.0,44.4,55.6,0.0,4,"*","*","*","*",5,"*","*","*","*",0,"*","*","*","*"
120481002,"Northampton                     ",20,"BETHLEHEM AREA SD",5,1021,3.3,54.0,41.9,0.8,136,0.0,15.4,79.4,5.1,73,0.0,21.9,76.7,1.4,488,0.6,42.8,55.3,1.2,1,"*","*","*","*",444,0.2,39.2,60.1,0.5,564,2.3,48.9,47.7,1.1,457,4.6,60.2,34.8,0.4,64,0.0,20.3,79.7,0.0,553,4.9,64.9,29.3,0.9,100,0.0,41.0,58.0,1.0,328,0.3,38.4,60.7,0.6,38,15.8,63.2,21.1,0.0,0,"*","*","*","*",0,"*","*","*","*"
120481002,"Northampton                     ",20,"BETHLEHEM AREA SD",8,1149,2.2,72.9,23.1,1.8,155,0.0,31.0,58.7,10.3,17,0.0,35.3,58.8,5.9,460,0.9,65.9,29.8,3.5,0,"*","*","*","*",480,1.0,62.1,33.5,3.3,598,1.7,66.6,28.6,3.2,551,2.7,79.9,17.1,0.4,17,0.0,35.3,58.8,5.9,642,2.8,79.4,17.0,0.8,127,1.6,64.6,31.5,2.4,343,0.9,62.4,32.9,3.8,33,6.1,87.9,6.1,0.0,4,"*","*","*","*",0,"*","*","*","*"
120481002,"Northampton                     ",20,"BETHLEHEM AREA SD",11,1138,8.3,70.2,18.6,2.9,147,0.0,28.6,54.4,17.0,12,0.0,33.3,33.3,33.3,0,"*","*","*","*",0,"*","*","*","*",325,1.5,60.0,32.0,6.5,574,7.1,65.7,23.2,4.0,563,9.4,75.0,13.9,1.8,10,0.0,30.0,30.0,40.0,705,10.1,75.6,12.5,1.8,97,4.1,72.2,19.6,4.1,303,2.3,58.4,34.0,5.3,28,39.3,53.6,7.1,0.0,4,"*","*","*","*",1,"*","*","*","*"
120481002,"Northampton                     ",20,"BETHLEHEM AREA SD","Distict total",3308,4.6,66.1,27.4,1.9,438,0.0,25.3,63.7,11.0,102,0.0,25.5,68.6,5.9,948,0.7,54.0,42.9,2.3,1,"*","*","*","*",1249,0.9,53.4,42.6,3.1,1736,3.7,60.5,33.0,2.8,1571,5.7,72.4,21.1,0.9,91,0.0,24.2,70.3,5.5,1900,6.1,73.8,18.9,1.2,324,1.9,59.6,36.1,2.5,974,1.1,53.1,42.6,3.2,99,19.2,68.7,12.1,0.0,8,"*","*","*","*",1,"*","*","*","*"
120483302,"Northampton                     ",20,"EASTON AREA SD",5,618,3.7,65.5,30.4,0.3,88,0.0,17.0,80.7,2.3,36,0.0,50.0,50.0,0.0,0,"*","*","*","*",0,"*","*","*","*",214,2.3,54.7,42.1,0.9,309,2.6,61.5,35.3,0.6,309,4.9,69.6,25.6,0.0,36,0.0,50.0,50.0,0.0,386,3.9,68.1,27.5,0.5,109,0.9,58.7,40.4,0.0,92,5.4,59.8,34.8,0.0,31,6.5,74.2,19.4,0.0,0,"*","*","*","*",0,"*","*","*","*"
120483302,"Northampton                     ",20,"EASTON AREA SD",8,684,1.3,73.5,23.1,2.0,95,0.0,24.2,61.1,14.7,17,0.0,52.9,47.1,0.0,0,"*","*","*","*",0,"*","*","*","*",263,0.4,57.4,38.4,3.8,347,0.9,66.9,29.7,2.6,337,1.8,80.4,16.3,1.5,17,0.0,52.9,47.1,0.0,409,1.5,80.9,16.9,0.7,123,1.6,55.3,37.4,5.7,131,0.0,64.9,32.1,3.1,21,4.8,90.5,4.8,0.0,0,"*","*","*","*",0,"*","*","*","*"
120483302,"Northampton                     ",20,"EASTON AREA SD",11,628,5.1,70.4,21.8,2.7,81,0.0,38.3,49.4,12.3,6,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",164,1.8,64.0,28.7,5.5,327,3.4,64.5,27.8,4.3,301,7.0,76.7,15.3,1.0,6,"*","*","*","*",410,6.3,72.7,19.0,2.0,97,2.1,59.8,32.0,6.2,89,2.2,68.5,27.0,2.2,30,6.7,80.0,10.0,3.3,2,"*","*","*","*",0,"*","*","*","*"
120483302,"Northampton                     ",20,"EASTON AREA SD","Distict total",1930,3.3,69.9,25.0,1.7,264,0.0,26.1,64.0,9.8,59,0.0,52.5,47.5,0.0,0,"*","*","*","*",0,"*","*","*","*",641,1.4,58.2,37.1,3.3,983,2.2,64.4,30.8,2.5,947,4.4,75.7,19.0,0.8,59,0.0,52.5,47.5,0.0,1205,3.9,74.0,21.0,1.1,329,1.5,57.8,36.8,4.0,312,2.2,64.4,31.4,1.9,82,6.1,80.5,12.2,1.2,2,"*","*","*","*",0,"*","*","*","*"
120484803,"Northampton                     ",20,"NAZARETH AREA SD",5,334,9.3,70.7,19.8,0.3,46,0.0,26.1,71.7,2.2,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",31,0.0,74.2,25.8,0.0,153,5.9,62.7,30.7,0.7,181,12.2,77.3,10.5,0.0,0,"*","*","*","*",315,9.8,70.5,19.4,0.3,8,"*","*","*","*",5,"*","*","*","*",5,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
120484803,"Northampton                     ",20,"NAZARETH AREA SD",8,402,4.2,75.9,18.9,1.0,36,0.0,41.7,50.0,8.3,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",24,0.0,75.0,25.0,0.0,214,1.4,69.2,27.6,1.9,188,7.4,83.5,9.0,0.0,0,"*","*","*","*",376,4.3,75.8,19.1,0.8,9,"*","*","*","*",10,0.0,70.0,20.0,10.0,7,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120484803,"Northampton                     ",20,"NAZARETH AREA SD",11,393,13.2,73.3,13.2,0.3,55,0.0,49.1,49.1,1.8,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",25,4.0,80.0,16.0,0.0,205,8.3,72.7,18.5,0.5,188,18.6,73.9,7.4,0.0,0,"*","*","*","*",363,13.2,73.0,13.5,0.3,10,10.0,70.0,20.0,0.0,11,18.2,72.7,9.1,0.0,7,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120484803,"Northampton                     ",20,"NAZARETH AREA SD","Distict total",1129,8.9,73.4,17.2,0.5,137,0.0,39.4,56.9,3.6,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",80,1.3,76.3,22.5,0.0,572,5.1,68.7,25.2,1.0,557,12.7,78.3,9.0,0.0,0,"*","*","*","*",1054,9.0,73.2,17.3,0.5,27,3.7,74.1,22.2,0.0,26,7.7,73.1,15.4,3.8,19,10.5,84.2,5.3,0.0,0,"*","*","*","*",1,"*","*","*","*"
120484903,"Northampton                     ",20,"NORTHAMPTON AREA SD",5,378,1.6,43.4,54.0,1.1,76,1.3,14.5,80.3,3.9,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",62,0.0,35.5,59.7,4.8,208,0.0,35.1,63.9,1.0,170,3.5,53.5,41.8,1.2,1,"*","*","*","*",345,1.4,43.2,54.2,1.2,8,"*","*","*","*",21,4.8,38.1,57.1,0.0,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120484903,"Northampton                     ",20,"NORTHAMPTON AREA SD",8,440,0.9,73.4,24.3,1.4,80,0.0,32.5,61.3,6.3,4,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",69,0.0,66.7,29.0,4.3,224,0.9,64.7,32.6,1.8,216,0.9,82.4,15.7,0.9,0,"*","*","*","*",407,0.7,74.7,23.1,1.5,10,0.0,70.0,30.0,0.0,17,5.9,58.8,35.3,0.0,4,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*"
120484903,"Northampton                     ",20,"NORTHAMPTON AREA SD",11,441,10.7,78.0,10.2,1.1,50,0.0,46.0,48.0,6.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",45,2.2,75.6,20.0,2.2,219,8.7,76.7,12.8,1.8,220,12.7,79.1,7.7,0.5,0,"*","*","*","*",417,11.3,77.0,10.6,1.2,6,"*","*","*","*",14,0.0,92.9,7.1,0.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120484903,"Northampton                     ",20,"NORTHAMPTON AREA SD","Distict total",1259,4.5,66.0,28.3,1.2,206,0.5,29.1,65.0,5.3,7,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",176,0.6,58.0,37.5,4.0,651,3.2,59.3,35.9,1.5,606,5.9,73.1,20.1,0.8,1,"*","*","*","*",1169,4.7,66.2,27.8,1.3,24,0.0,66.7,33.3,0.0,52,3.8,59.6,36.5,0.0,10,0.0,80.0,20.0,0.0,1,"*","*","*","*",1,"*","*","*","*"
120485603,"Northampton                     ",20,"PEN ARGYL AREA SD",5,148,0.7,50.7,48.0,0.7,20,0.0,10.0,90.0,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",32,0.0,34.4,62.5,3.1,73,1.4,41.1,56.2,1.4,75,0.0,60.0,40.0,0.0,0,"*","*","*","*",141,0.7,52.5,46.8,0.0,1,"*","*","*","*",3,"*","*","*","*",3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120485603,"Northampton                     ",20,"PEN ARGYL AREA SD",8,187,1.1,76.5,22.5,0.0,21,4.8,19.0,76.2,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",38,5.3,60.5,34.2,0.0,103,1.0,69.9,29.1,0.0,84,1.2,84.5,14.3,0.0,0,"*","*","*","*",172,0.6,75.6,23.8,0.0,2,"*","*","*","*",10,10.0,80.0,10.0,0.0,3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120485603,"Northampton                     ",20,"PEN ARGYL AREA SD",11,151,9.3,82.1,8.6,0.0,15,0.0,66.7,33.3,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",18,0.0,83.3,16.7,0.0,87,5.7,81.6,12.6,0.0,64,14.1,82.8,3.1,0.0,1,"*","*","*","*",145,9.7,82.1,8.3,0.0,1,"*","*","*","*",5,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120485603,"Northampton                     ",20,"PEN ARGYL AREA SD","Distict total",486,3.5,70.4,25.9,0.2,56,1.8,28.6,69.6,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",88,2.3,55.7,40.9,1.1,263,2.7,65.8,31.2,0.4,223,4.5,75.8,19.7,0.0,1,"*","*","*","*",458,3.5,70.5,26.0,0.0,4,"*","*","*","*",18,5.6,66.7,27.8,0.0,6,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120486003,"Northampton                     ",20,"SAUCON VALLEY SD",5,174,12.1,73.0,14.9,0.0,22,0.0,68.2,31.8,0.0,1,"*","*","*","*",31,3.2,58.1,38.7,0.0,0,"*","*","*","*",10,10.0,90.0,0.0,0.0,87,5.7,79.3,14.9,0.0,87,18.4,66.7,14.9,0.0,0,"*","*","*","*",164,12.2,73.8,14.0,0.0,5,"*","*","*","*",4,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120486003,"Northampton                     ",20,"SAUCON VALLEY SD",8,204,5.4,74.5,19.6,0.5,27,0.0,18.5,77.8,3.7,0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",25,4.0,48.0,44.0,4.0,100,6.0,69.0,24.0,1.0,104,4.8,79.8,15.4,0.0,0,"*","*","*","*",195,5.6,73.8,20.0,0.5,2,"*","*","*","*",6,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120486003,"Northampton                     ",20,"SAUCON VALLEY SD",11,207,15.5,75.8,5.8,2.9,31,0.0,54.8,25.8,19.4,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",15,6.7,66.7,20.0,6.7,123,10.6,79.7,6.5,3.3,84,22.6,70.2,4.8,2.4,0,"*","*","*","*",195,16.4,74.9,5.6,3.1,4,"*","*","*","*",6,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120486003,"Northampton                     ",20,"SAUCON VALLEY SD","Distict total",585,10.9,74.5,13.3,1.2,80,0.0,46.3,45.0,8.8,1,"*","*","*","*",31,3.2,58.1,38.7,0.0,1,"*","*","*","*",50,6.0,62.0,28.0,4.0,310,7.7,76.1,14.5,1.6,275,14.5,72.7,12.0,0.7,0,"*","*","*","*",554,11.4,74.2,13.2,1.3,11,0.0,90.9,9.1,0.0,16,6.3,75.0,18.8,0.0,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120488603,"Northampton                     ",20,"WILSON AREA SD",5,156,6.4,67.3,25.0,1.3,19,0.0,47.4,42.1,10.5,3,"*","*","*","*",12,0.0,58.3,41.7,0.0,0,"*","*","*","*",41,4.9,63.4,29.3,2.4,75,1.3,64.0,33.3,1.3,81,11.1,70.4,17.3,1.2,3,"*","*","*","*",128,7.0,68.8,23.4,0.8,13,0.0,53.8,38.5,7.7,12,8.3,58.3,33.3,0.0,2,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
120488603,"Northampton                     ",20,"WILSON AREA SD",8,165,4.8,76.4,17.0,1.8,25,0.0,40.0,48.0,12.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",39,2.6,69.2,25.6,2.6,78,1.3,73.1,21.8,3.8,87,8.0,79.3,12.6,0.0,0,"*","*","*","*",139,5.8,75.5,17.3,1.4,10,0.0,70.0,20.0,10.0,12,0.0,83.3,16.7,0.0,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120488603,"Northampton                     ",20,"WILSON AREA SD",11,175,12.0,78.3,9.1,0.6,20,0.0,70.0,30.0,0.0,3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",26,0.0,96.2,3.8,0.0,86,10.5,73.3,15.1,1.2,89,13.5,83.1,3.4,0.0,3,"*","*","*","*",148,13.5,75.7,10.1,0.7,10,10.0,80.0,10.0,0.0,13,0.0,100.0,0.0,0.0,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
120488603,"Northampton                     ",20,"WILSON AREA SD","Distict total",496,7.9,74.2,16.7,1.2,64,0.0,51.6,40.6,7.8,6,"*","*","*","*",12,0.0,58.3,41.7,0.0,0,"*","*","*","*",106,2.8,73.6,21.7,1.9,239,4.6,70.3,23.0,2.1,257,10.9,77.8,10.9,0.4,6,"*","*","*","*",415,8.9,73.5,16.6,1.0,33,3.0,66.7,24.2,6.1,37,2.7,81.1,16.2,0.0,10,0.0,100.0,0.0,0.0,1,"*","*","*","*",0,"*","*","*","*"
116493503,"Northumberland                  ",16,"LINE MOUNTAIN SD",5,89,1.1,55.1,42.7,1.1,14,0.0,21.4,71.4,7.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",28,0.0,57.1,39.3,3.6,45,0.0,37.8,60.0,2.2,44,2.3,72.7,25.0,0.0,0,"*","*","*","*",88,1.1,54.5,43.2,1.1,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116493503,"Northumberland                  ",16,"LINE MOUNTAIN SD",8,120,0.0,79.2,19.2,1.7,10,0.0,40.0,50.0,10.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",42,0.0,69.0,26.2,4.8,68,0.0,70.6,26.5,2.9,51,0.0,92.2,7.8,0.0,0,"*","*","*","*",119,0.0,79.8,18.5,1.7,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116493503,"Northumberland                  ",16,"LINE MOUNTAIN SD",11,94,13.8,77.7,7.4,1.1,9,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",20,10.0,90.0,0.0,0.0,51,19.6,70.6,7.8,2.0,43,7.0,86.0,7.0,0.0,0,"*","*","*","*",94,13.8,77.7,7.4,1.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116493503,"Northumberland                  ",16,"LINE MOUNTAIN SD","Distict total",303,4.6,71.6,22.4,1.3,33,0.0,30.3,60.6,9.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",90,2.2,70.0,24.4,3.3,164,6.1,61.6,29.9,2.4,138,2.9,84.1,13.0,0.0,0,"*","*","*","*",301,4.7,71.8,22.3,1.3,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116495003,"Northumberland                  ",16,"MILTON AREA SD",5,150,2.0,47.3,50.0,0.7,15,0.0,13.3,80.0,6.7,8,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",69,0.0,37.7,60.9,1.4,88,1.1,38.6,59.1,1.1,62,3.2,59.7,37.1,0.0,8,"*","*","*","*",136,2.2,48.5,48.5,0.7,5,"*","*","*","*",9,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116495003,"Northumberland                  ",16,"MILTON AREA SD",8,166,3.0,75.3,20.5,1.2,19,0.0,15.8,78.9,5.3,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",62,1.6,72.6,25.8,0.0,84,2.4,72.6,22.6,2.4,81,3.7,79.0,17.3,0.0,1,"*","*","*","*",150,3.3,76.7,18.7,1.3,7,"*","*","*","*",5,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
116495003,"Northumberland                  ",16,"MILTON AREA SD",11,182,13.7,76.4,8.2,1.6,15,0.0,40.0,46.7,13.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",43,11.6,69.8,14.0,4.7,79,7.6,73.4,15.2,3.8,103,18.4,78.6,2.9,0.0,0,"*","*","*","*",170,13.5,77.1,8.2,1.2,7,"*","*","*","*",3,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116495003,"Northumberland                  ",16,"MILTON AREA SD","Distict total",498,6.6,67.3,24.9,1.2,49,0.0,22.4,69.4,8.2,9,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",174,3.4,58.0,36.8,1.7,251,3.6,61.0,33.1,2.4,246,9.8,74.0,16.3,0.0,9,"*","*","*","*",456,6.8,68.4,23.7,1.1,19,10.5,68.4,21.1,0.0,17,0.0,41.2,52.9,5.9,4,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
116495103,"Northumberland                  ",16,"MOUNT CARMEL AREA SD",5,82,0.0,54.9,45.1,0.0,8,"*","*","*","*",0,"*","*","*","*",5,"*","*","*","*",0,"*","*","*","*",35,0.0,34.3,65.7,0.0,44,0.0,45.5,54.5,0.0,38,0.0,65.8,34.2,0.0,0,"*","*","*","*",81,0.0,55.6,44.4,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116495103,"Northumberland                  ",16,"MOUNT CARMEL AREA SD",8,128,4.7,78.1,15.6,1.6,12,0.0,66.7,33.3,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",55,1.8,69.1,25.5,3.6,77,6.5,71.4,19.5,2.6,51,2.0,88.2,9.8,0.0,0,"*","*","*","*",126,4.8,78.6,15.1,1.6,0,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116495103,"Northumberland                  ",16,"MOUNT CARMEL AREA SD",11,144,2.1,59.7,36.1,2.1,18,0.0,22.2,77.8,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",60,1.7,51.7,41.7,5.0,80,1.3,50.0,45.0,3.8,64,3.1,71.9,25.0,0.0,0,"*","*","*","*",141,2.1,61.0,34.8,2.1,1,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116495103,"Northumberland                  ",16,"MOUNT CARMEL AREA SD","Distict total",354,2.5,65.3,30.8,1.4,38,0.0,34.2,65.8,0.0,0,"*","*","*","*",5,"*","*","*","*",0,"*","*","*","*",150,1.3,54.0,41.3,3.3,201,3.0,57.2,37.3,2.5,153,2.0,75.8,22.2,0.0,0,"*","*","*","*",348,2.6,66.1,29.9,1.4,1,"*","*","*","*",3,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116496503,"Northumberland                  ",16,"SHAMOKIN AREA SD",5,171,1.2,52.6,45.6,0.6,37,0.0,18.9,78.4,2.7,2,"*","*","*","*",32,0.0,28.1,71.9,0.0,0,"*","*","*","*",97,1.0,43.3,54.6,1.0,91,0.0,49.5,49.5,1.1,80,2.5,56.3,41.3,0.0,1,"*","*","*","*",163,1.2,54.0,44.2,0.6,1,"*","*","*","*",5,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*"
116496503,"Northumberland                  ",16,"SHAMOKIN AREA SD",8,197,0.0,78.2,18.8,3.0,22,0.0,9.1,86.4,4.5,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",81,0.0,70.4,24.7,4.9,108,0.0,73.1,24.1,2.8,88,0.0,85.2,12.5,2.3,0,"*","*","*","*",196,0.0,78.6,18.9,2.6,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116496503,"Northumberland                  ",16,"SHAMOKIN AREA SD",11,158,6.3,84.8,7.6,1.3,23,0.0,69.6,30.4,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",53,5.7,77.4,13.2,3.8,68,8.8,82.4,5.9,2.9,90,4.4,86.7,8.9,0.0,0,"*","*","*","*",154,6.5,84.4,7.8,1.3,0,"*","*","*","*",3,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
116496503,"Northumberland                  ",16,"SHAMOKIN AREA SD","Distict total",526,2.3,71.9,24.1,1.7,82,0.0,30.5,67.1,2.4,2,"*","*","*","*",32,0.0,28.1,71.9,0.0,0,"*","*","*","*",231,1.7,60.6,34.6,3.0,267,2.2,67.4,28.1,2.2,258,2.3,76.7,20.2,0.8,1,"*","*","*","*",513,2.3,72.5,23.6,1.6,1,"*","*","*","*",8,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*",1,"*","*","*","*"
116496603,"Northumberland                  ",16,"SHIKELLAMY SD",5,203,6.4,62.6,30.5,0.5,30,6.7,33.3,56.7,3.3,0,"*","*","*","*",66,3.0,47.0,50.0,0.0,0,"*","*","*","*",77,0.0,58.4,40.3,1.3,104,3.8,62.5,32.7,1.0,99,9.1,62.6,28.3,0.0,0,"*","*","*","*",186,7.0,62.9,29.6,0.5,10,0.0,70.0,30.0,0.0,6,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116496603,"Northumberland                  ",16,"SHIKELLAMY SD",8,232,4.3,78.0,16.4,1.3,34,2.9,35.3,52.9,8.8,3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",87,1.1,73.6,23.0,2.3,110,0.9,74.5,22.7,1.8,122,7.4,81.1,10.7,0.8,3,"*","*","*","*",207,4.3,79.2,15.0,1.4,9,"*","*","*","*",15,0.0,60.0,40.0,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116496603,"Northumberland                  ",16,"SHIKELLAMY SD",11,224,8.9,79.0,10.7,1.3,18,16.7,27.8,44.4,11.1,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",51,9.8,72.5,17.6,0.0,111,9.0,76.6,12.6,1.8,113,8.8,81.4,8.8,0.9,2,"*","*","*","*",212,9.0,78.8,11.3,0.9,5,"*","*","*","*",7,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116496603,"Northumberland                  ",16,"SHIKELLAMY SD","Distict total",659,6.5,73.6,18.8,1.1,82,7.3,32.9,52.4,7.3,5,"*","*","*","*",66,3.0,47.0,50.0,0.0,0,"*","*","*","*",215,2.8,67.9,27.9,1.4,325,4.6,71.4,22.5,1.5,334,8.4,75.7,15.3,0.6,5,"*","*","*","*",605,6.8,74.0,18.2,1.0,24,4.2,79.2,16.7,0.0,28,3.6,57.1,35.7,3.6,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
116498003,"Northumberland                  ",16,"WARRIOR RUN SD",5,120,1.7,51.7,45.0,1.7,14,0.0,0.0,85.7,14.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",25,0.0,40.0,56.0,4.0,64,0.0,50.0,46.9,3.1,56,3.6,53.6,42.9,0.0,0,"*","*","*","*",117,1.7,51.3,45.3,1.7,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*"
