,The 2012 PSSA Writing - District Proficiency Results  by Grade Level*,,,,,,,,,
,*Full Academic Year Students; No PASA/PSSA-M Scores. Percentages were rounded to the nearest one-tenth. Proficiency percentages may not add up to 100 due to rounding.,,,,,,,,,
,,,,,,,,,,
AUN,County,IU Number,District,Grade,Group,Number Scored Writing,% Advanced Writing,% Proficient Writing,% Basic Writing,% Below Basic Writing
114063503,Berks,14,HAMBURG AREA SD,5,All Students,188,0.5,63.3,35.1,1.1
114063503,Berks,14,HAMBURG AREA SD,8,All Students,184,9.2,72.8,15.2,2.7
114063503,Berks,14,HAMBURG AREA SD,11,All Students,189,16.4,75.7,5.8,2.1
114064003,Berks,14,KUTZTOWN AREA SD,5,All Students,117,0.9,85.5,13.7,0.0
114064003,Berks,14,KUTZTOWN AREA SD,8,All Students,107,7.5,63.6,27.1,1.9
114064003,Berks,14,KUTZTOWN AREA SD,11,All Students,135,12.6,77.8,8.9,0.7
114065503,Berks,14,MUHLENBERG SD,5,All Students,235,0.0,52.8,44.7,2.6
114065503,Berks,14,MUHLENBERG SD,8,All Students,287,7.3,74.2,17.4,1.0
114065503,Berks,14,MUHLENBERG SD,11,All Students,258,11.2,75.6,13.2,0.0
114066503,Berks,14,OLEY VALLEY SD,5,All Students,139,0.7,66.2,33.1,0.0
114066503,Berks,14,OLEY VALLEY SD,8,All Students,119,10.1,76.5,13.4,0.0
114066503,Berks,14,OLEY VALLEY SD,11,All Students,142,4.9,78.9,13.4,2.8
114067002,Berks,14,READING SD,5,All Students,1230,0.1,30.6,64.3,5.0
114067002,Berks,14,READING SD,8,All Students,1138,0.8,32.6,57.9,8.7
114067002,Berks,14,READING SD,11,All Students,582,2.7,69.9,24.7,2.6
114067503,Berks,14,SCHUYLKILL VALLEY SD,5,All Students,145,1.4,74.5,23.4,0.7
114067503,Berks,14,SCHUYLKILL VALLEY SD,8,All Students,147,11.6,80.3,8.2,0.0
114067503,Berks,14,SCHUYLKILL VALLEY SD,11,All Students,153,30.1,62.1,7.2,0.7
