"AUN Number","County","IU","District Name","Grade","% Advanced/Proficient Math","% Advanced/Proficient Reading","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
128326303,"INDIANA",28,"PENNS MANOR AREA SD","05",66.7,70.0,30.0,36.7,23.3,10.0,53.3,16.7,15.6,14.4
128326303,"INDIANA",28,"PENNS MANOR AREA SD","08",47.4,66.7,14.5,32.9,18.4,34.2,32.0,34.7,16.0,17.3
128326303,"INDIANA",28,"PENNS MANOR AREA SD","11",50.6,62.7,17.3,33.3,22.7,26.7,26.7,36.0,17.3,20.0
128327303,"INDIANA",28,"PURCHASE LINE SD","05",57.9,64.5,38.2,19.7,22.4,19.7,39.5,25.0,18.4,17.1
128327303,"INDIANA",28,"PURCHASE LINE SD","08",54.9,69.5,13.4,41.5,26.8,18.3,25.6,43.9,12.2,18.3
128327303,"INDIANA",28,"PURCHASE LINE SD","11",41.6,61.8,14.6,27.0,31.5,27.0,16.9,44.9,19.1,19.1
128328003,"INDIANA",28,"UNITED SD","05",70.4,67.3,50.0,20.4,15.3,14.3,36.7,30.6,15.3,17.3
128328003,"INDIANA",28,"UNITED SD","08",64.8,76.8,32.4,32.4,17.6,17.6,40.7,36.1,9.3,13.9
128328003,"INDIANA",28,"UNITED SD","11",61.1,73.7,22.3,38.8,33.0,5.8,25.2,48.5,18.4,7.8
106330703,"JEFFERSON",6,"BROCKWAY AREA SD","05",63.6,59.1,37.5,26.1,22.7,13.6,18.2,40.9,26.1,14.8
106330703,"JEFFERSON",6,"BROCKWAY AREA SD","08",52.2,73.3,7.8,44.4,26.7,21.1,30.0,43.3,11.1,15.6
106330703,"JEFFERSON",6,"BROCKWAY AREA SD","11",47.6,66.6,14.3,33.3,31.7,20.6,20.6,46.0,22.2,11.1
106330803,"JEFFERSON",6,"BROOKVILLE AREA SD","05",54.4,60.3,26.5,27.9,22.8,22.8,26.5,33.8,21.3,18.4
106330803,"JEFFERSON",6,"BROOKVILLE AREA SD","08",54.0,70.0,17.4,36.6,25.5,20.5,30.6,39.4,13.8,16.3
106330803,"JEFFERSON",6,"BROOKVILLE AREA SD","11",44.5,58.4,15.3,29.2,25.5,29.9,24.1,34.3,22.6,19.0
106338003,"JEFFERSON",6,"PUNXSUTAWNEY AREA SD","05",68.8,66.4,41.5,27.3,17.6,13.7,33.7,32.7,19.5,14.1
106338003,"JEFFERSON",6,"PUNXSUTAWNEY AREA SD","08",50.8,70.0,13.2,37.6,26.0,23.2,31.2,38.8,12.4,17.6
106338003,"JEFFERSON",6,"PUNXSUTAWNEY AREA SD","11",62.6,63.9,21.8,40.8,23.8,13.6,21.6,42.3,23.1,13.0
111343603,"JUNIATA",11,"JUNIATA COUNTY SD","05",57.8,64.5,26.8,31.0,18.8,23.4,37.7,26.8,15.1,20.5
111343603,"JUNIATA",11,"JUNIATA COUNTY SD","08",51.2,69.1,15.1,36.1,22.6,26.2,26.2,42.9,13.9,17.1
111343603,"JUNIATA",11,"JUNIATA COUNTY SD","11",42.4,58.4,21.2,21.2,18.4,39.2,27.8,30.6,17.6,24.1
119350303,"LACKAWANNA",19,"ABINGTON HEIGHTS SD","05",75.0,69.1,42.8,32.2,15.5,9.5,35.6,33.5,22.5,8.5
119350303,"LACKAWANNA",19,"ABINGTON HEIGHTS SD","08",77.6,80.7,34.6,43.0,13.9,8.4,47.3,33.4,10.6,8.7
119350303,"LACKAWANNA",19,"ABINGTON HEIGHTS SD","11",52.2,69.5,23.2,29.0,22.5,25.4,29.4,40.1,19.0,11.5
119351303,"LACKAWANNA",19,"CARBONDALE AREA SD","05",61.0,64.2,36.8,24.2,23.2,15.8,32.6,31.6,14.7,21.1
119351303,"LACKAWANNA",19,"CARBONDALE AREA SD","08",50.4,62.7,16.8,33.6,33.6,15.9,17.8,44.9,21.5,15.9
119351303,"LACKAWANNA",19,"CARBONDALE AREA SD","11",34.8,60.1,13.6,21.2,22.9,42.4,25.4,34.7,20.3,19.5
119352203,"LACKAWANNA",19,"DUNMORE SD","05",57.0,67.5,30.5,26.5,26.5,16.6,31.1,36.4,19.9,12.6
119352203,"LACKAWANNA",19,"DUNMORE SD","08",68.5,81.2,28.9,39.6,18.1,13.4,46.3,34.9,12.8,6.0
119352203,"LACKAWANNA",19,"DUNMORE SD","11",67.4,75.0,34.8,32.6,19.7,12.9,27.3,47.7,12.9,12.1
119354603,"LACKAWANNA",19,"LAKELAND SD","05",74.5,79.5,44.5,30.0,19.1,6.4,50.9,28.6,15.2,5.4
119354603,"LACKAWANNA",19,"LAKELAND SD","08",53.6,77.2,19.7,33.9,23.6,22.8,33.9,43.3,11.8,11.0
119354603,"LACKAWANNA",19,"LAKELAND SD","11",28.0,58.3,5.1,22.9,27.4,44.6,18.4,39.9,19.0,22.8
119355503,"LACKAWANNA",19,"MID VALLEY SD","05",71.1,62.2,43.3,27.8,21.1,7.8,28.9,33.3,24.4,13.3
119355503,"LACKAWANNA",19,"MID VALLEY SD","08",54.0,65.9,24.4,29.6,27.4,18.5,28.1,37.8,12.6,21.5
119355503,"LACKAWANNA",19,"MID VALLEY SD","11",36.8,49.0,9.2,27.6,19.4,43.9,12.0,37.0,22.0,29.0
119356503,"LACKAWANNA",19,"NORTH POCONO SD","05",52.6,72.6,26.3,26.3,26.7,20.7,41.0,31.6,16.5,10.9
119356503,"LACKAWANNA",19,"NORTH POCONO SD","08",64.4,81.2,27.5,36.9,20.4,15.3,42.0,39.2,9.4,9.4
119356503,"LACKAWANNA",19,"NORTH POCONO SD","11",55.5,69.1,27.3,28.2,21.8,22.7,26.4,42.7,17.2,13.8
119356603,"LACKAWANNA",19,"OLD FORGE SD","05",61.8,50.6,38.3,23.5,19.8,18.5,25.9,24.7,33.3,16.0
119356603,"LACKAWANNA",19,"OLD FORGE SD","08",66.3,67.9,36.3,30.0,21.3,12.5,33.3,34.6,17.3,14.8
119356603,"LACKAWANNA",19,"OLD FORGE SD","11",56.5,73.9,29.0,27.5,17.4,26.1,23.2,50.7,18.8,7.2
119357003,"LACKAWANNA",19,"RIVERSIDE  SD","05",78.3,68.4,45.0,33.3,9.0,12.6,36.0,32.4,17.1,14.4
119357003,"LACKAWANNA",19,"RIVERSIDE  SD","08",50.7,59.1,19.2,31.5,21.5,27.7,28.0,31.1,18.9,22.0
119357003,"LACKAWANNA",19,"RIVERSIDE  SD","11",49.1,63.9,20.4,28.7,26.9,24.1,22.2,41.7,23.1,13.0
119357402,"LACKAWANNA",19,"SCRANTON SD","05",66.0,66.8,36.9,29.1,19.8,14.1,35.1,31.7,18.7,14.4
119357402,"LACKAWANNA",19,"SCRANTON SD","08",58.0,67.6,21.0,37.0,22.1,19.8,29.9,37.7,16.4,16.0
119357402,"LACKAWANNA",19,"SCRANTON SD","11",45.3,60.5,21.6,23.7,23.2,31.6,25.4,35.1,17.5,21.9
119358403,"LACKAWANNA",19,"VALLEY VIEW SD","05",58.0,68.7,33.3,24.7,22.7,19.2,32.3,36.4,18.7,12.6
119358403,"LACKAWANNA",19,"VALLEY VIEW SD","08",61.6,81.9,18.1,43.5,29.0,9.3,34.2,47.7,15.0,3.1
119358403,"LACKAWANNA",19,"VALLEY VIEW SD","11",53.5,64.0,29.5,24.0,23.0,23.5,29.0,35.0,19.1,16.9
113361303,"LANCASTER",13,"COCALICO SD","05",72.5,71.1,45.1,27.4,12.8,14.6,45.1,26.0,14.2,14.6
113361303,"LANCASTER",13,"COCALICO SD","08",72.0,74.7,33.3,38.7,17.6,10.4,41.8,32.9,15.7,9.6
113361303,"LANCASTER",13,"COCALICO SD","11",63.6,69.5,32.0,31.6,19.6,16.9,31.9,37.6,15.0,15.5
113361503,"LANCASTER",13,"COLUMBIA BOROUGH SD","05",60.3,46.8,19.8,40.5,21.6,18.0,18.0,28.8,32.4,20.7
113361503,"LANCASTER",13,"COLUMBIA BOROUGH SD","08",43.8,49.6,11.5,32.3,21.5,34.6,10.1,39.5,21.7,28.7
113361503,"LANCASTER",13,"COLUMBIA BOROUGH SD","11",19.3,37.0,5.8,13.5,22.1,58.7,8.3,28.7,23.1,39.8
113361703,"LANCASTER",13,"CONESTOGA VALLEY SD","05",71.6,74.3,43.8,27.8,15.3,13.2,38.4,35.9,13.2,12.5
113361703,"LANCASTER",13,"CONESTOGA VALLEY SD","08",64.5,74.4,24.0,40.5,18.1,17.4,39.3,35.1,13.8,11.8
113361703,"LANCASTER",13,"CONESTOGA VALLEY SD","11",59.8,72.2,30.6,29.2,21.9,18.4,28.1,44.1,16.0,11.8
113362203,"LANCASTER",13,"DONEGAL SD","05",62.5,64.6,33.3,29.2,23.4,14.1,32.8,31.8,20.3,15.1
113362203,"LANCASTER",13,"DONEGAL SD","08",54.5,69.9,18.3,36.2,21.8,23.6,28.4,41.5,13.5,16.6
113362203,"LANCASTER",13,"DONEGAL SD","11",52.2,68.9,21.9,30.3,24.2,23.6,27.2,41.7,12.8,18.3
113362303,"LANCASTER",13,"EASTERN LANCASTER CO SD","05",75.4,71.3,49.6,25.8,16.1,8.5,43.5,27.8,16.5,12.1
113362303,"LANCASTER",13,"EASTERN LANCASTER CO SD","08",69.5,82.0,34.9,34.6,18.6,11.9,50.9,31.1,9.7,8.2
113362303,"LANCASTER",13,"EASTERN LANCASTER CO SD","11",55.8,67.6,28.7,27.1,23.1,21.1,32.0,35.6,19.4,13.0
113362403,"LANCASTER",13,"ELIZABETHTOWN AREA SD","05",67.8,67.2,43.3,24.5,17.3,14.9,40.6,26.6,17.3,15.5
113362403,"LANCASTER",13,"ELIZABETHTOWN AREA SD","08",71.9,79.8,32.5,39.4,16.9,11.3,39.9,39.9,10.6,9.6
113362403,"LANCASTER",13,"ELIZABETHTOWN AREA SD","11",57.4,67.2,24.8,32.6,18.9,23.7,31.0,36.2,13.7,19.2
113362603,"LANCASTER",13,"EPHRATA AREA SD","05",69.1,72.7,43.5,25.6,16.6,14.3,46.1,26.6,12.7,14.6
113362603,"LANCASTER",13,"EPHRATA AREA SD","08",63.2,71.3,26.0,37.2,16.4,20.5,31.7,39.6,16.4,12.3
113362603,"LANCASTER",13,"EPHRATA AREA SD","11",56.9,65.9,35.0,21.9,18.1,25.0,30.9,35.0,15.3,18.8
113363103,"LANCASTER",13,"HEMPFIELD  SD","05",70.4,73.0,48.9,21.5,16.4,13.2,46.0,27.0,14.9,12.1
113363103,"LANCASTER",13,"HEMPFIELD  SD","08",76.3,79.8,36.4,39.9,14.1,9.6,39.4,40.4,10.8,9.4
113363103,"LANCASTER",13,"HEMPFIELD  SD","11",72.1,74.4,48.5,23.6,12.5,15.4,32.6,41.8,11.1,14.4
113363603,"LANCASTER",13,"LAMPETER-STRASBURG SD","05",65.8,79.0,42.8,23.0,21.0,13.2,45.7,33.3,14.4,6.6
113363603,"LANCASTER",13,"LAMPETER-STRASBURG SD","08",80.4,86.1,45.7,34.7,8.6,11.0,47.3,38.8,4.9,9.0
113363603,"LANCASTER",13,"LAMPETER-STRASBURG SD","11",64.8,75.3,37.4,27.4,14.3,20.9,38.3,37.0,15.7,9.1
113364002,"LANCASTER",13,"LANCASTER SD","05",51.5,46.0,24.4,27.1,21.3,27.1,18.9,27.1,23.4,30.6
113364002,"LANCASTER",13,"LANCASTER SD","08",32.3,40.4,8.2,24.1,25.5,42.1,12.5,27.9,20.4,39.2
113364002,"LANCASTER",13,"LANCASTER SD","11",18.6,28.7,8.2,10.4,19.1,62.4,10.0,18.7,18.1,53.2
113364403,"LANCASTER",13,"MANHEIM CENTRAL SD","05",70.9,70.1,49.1,21.8,15.8,13.2,46.6,23.5,13.2,16.7
113364403,"LANCASTER",13,"MANHEIM CENTRAL SD","08",68.7,73.8,27.0,41.7,16.7,14.7,36.5,37.3,13.9,12.3
113364403,"LANCASTER",13,"MANHEIM CENTRAL SD","11",63.1,74.6,34.6,28.5,20.6,16.2,25.9,48.7,13.2,12.3
113364503,"LANCASTER",13,"MANHEIM TOWNSHIP SD","05",75.5,78.5,44.3,31.2,14.6,9.9,42.7,35.8,13.8,7.7
113364503,"LANCASTER",13,"MANHEIM TOWNSHIP SD","08",79.5,83.5,35.3,44.2,12.5,8.0,48.2,35.3,10.0,6.5
113364503,"LANCASTER",13,"MANHEIM TOWNSHIP SD","11",71.1,76.0,45.0,26.1,12.3,16.6,38.4,37.6,10.2,13.8
113365203,"LANCASTER",13,"PENN MANOR SD","05",70.2,68.9,41.1,29.1,16.5,13.3,36.9,32.0,18.5,12.6
113365203,"LANCASTER",13,"PENN MANOR SD","08",67.2,80.0,30.0,37.2,17.3,15.5,43.5,36.5,9.8,10.1
113365203,"LANCASTER",13,"PENN MANOR SD","11",63.5,68.8,32.0,31.5,18.9,17.5,32.3,36.5,16.0,15.1
113365303,"LANCASTER",13,"PEQUEA VALLEY SD","05",66.7,67.9,38.4,28.3,22.6,10.7,36.5,31.4,20.8,11.3
113365303,"LANCASTER",13,"PEQUEA VALLEY SD","08",63.6,72.2,27.2,36.4,19.2,17.2,33.1,39.1,16.6,11.3
113365303,"LANCASTER",13,"PEQUEA VALLEY SD","11",59.1,69.3,24.8,34.3,21.2,19.7,29.9,39.4,11.7,19.0
113367003,"LANCASTER",13,"SOLANCO SD","05",77.7,81.6,47.0,30.7,11.7,10.6,50.2,31.4,11.0,7.4
113367003,"LANCASTER",13,"SOLANCO SD","08",68.6,75.5,32.2,36.4,16.1,15.3,37.9,37.6,13.0,11.6
113367003,"LANCASTER",13,"SOLANCO SD","11",62.1,74.3,32.7,29.4,20.6,17.3,32.0,42.3,15.1,10.7
113369003,"LANCASTER",13,"WARWICK SD","05",75.0,74.7,49.9,25.1,16.3,8.7,38.6,36.1,14.9,10.4
113369003,"LANCASTER",13,"WARWICK SD","08",68.9,75.3,27.8,41.1,19.7,11.4,39.7,35.6,15.0,9.7
113369003,"LANCASTER",13,"WARWICK SD","11",60.4,71.7,29.6,30.8,19.2,20.4,31.6,40.1,13.7,14.6
104372003,"LAWRENCE",4,"ELLWOOD CITY AREA SD","05",69.6,65.2,36.1,33.5,21.5,8.9,28.5,36.7,22.2,12.7
104372003,"LAWRENCE",4,"ELLWOOD CITY AREA SD","08",63.4,72.6,25.8,37.6,18.3,18.3,36.0,36.6,10.2,17.2
104372003,"LAWRENCE",4,"ELLWOOD CITY AREA SD","11",67.0,80.7,28.5,38.5,20.8,12.3,33.8,46.9,13.1,6.2
104374003,"LAWRENCE",4,"LAUREL  SD","05",61.0,76.3,28.8,32.2,28.8,10.2,46.6,29.7,18.6,5.1
104374003,"LAWRENCE",4,"LAUREL  SD","08",42.8,66.3,6.1,36.7,27.6,29.6,29.6,36.7,13.3,20.4
104374003,"LAWRENCE",4,"LAUREL  SD","11",40.7,65.4,15.0,25.7,25.7,33.6,21.2,44.2,20.4,14.2
104375003,"LAWRENCE",4,"MOHAWK AREA SD","05",59.7,71.7,30.8,28.9,16.4,23.9,44.7,27.0,22.6,5.7
104375003,"LAWRENCE",4,"MOHAWK AREA SD","08",53.6,68.1,14.1,39.5,29.2,17.3,29.7,38.4,17.8,14.1
104375003,"LAWRENCE",4,"MOHAWK AREA SD","11",52.7,74.3,13.5,39.2,19.6,27.7,35.1,39.2,16.2,9.5
104375203,"LAWRENCE",4,"NESHANNOCK TOWNSHIP SD","05",49.0,59.3,25.9,23.1,32.4,18.5,28.7,30.6,26.9,13.9
104375203,"LAWRENCE",4,"NESHANNOCK TOWNSHIP SD","08",71.0,78.0,30.0,41.0,22.0,7.0,30.0,48.0,18.0,4.0
104375203,"LAWRENCE",4,"NESHANNOCK TOWNSHIP SD","11",67.0,75.0,37.5,29.5,19.6,13.4,40.2,34.8,18.8,6.3
104375302,"LAWRENCE",4,"NEW CASTLE AREA SD","05",40.1,42.5,19.1,21.0,23.2,36.7,19.4,23.1,23.4,34.1
104375302,"LAWRENCE",4,"NEW CASTLE AREA SD","08",39.6,55.0,9.4,30.2,25.3,35.1,24.6,30.4,22.5,22.5
104375302,"LAWRENCE",4,"NEW CASTLE AREA SD","11",51.6,59.8,21.6,30.0,20.5,27.9,16.9,42.9,18.5,21.7
104376203,"LAWRENCE",4,"SHENANGO AREA SD","05",70.3,66.7,44.4,25.9,14.8,14.8,34.3,32.4,17.6,15.7
104376203,"LAWRENCE",4,"SHENANGO AREA SD","08",56.0,69.6,11.2,44.8,27.2,16.8,16.0,53.6,16.8,13.6
104376203,"LAWRENCE",4,"SHENANGO AREA SD","11",46.8,62.4,20.8,26.0,26.0,27.3,18.2,44.2,24.7,13.0
104377003,"LAWRENCE",4,"UNION AREA SD","05",84.8,83.3,53.0,31.8,3.0,12.1,69.7,13.6,4.5,12.1
104377003,"LAWRENCE",4,"UNION AREA SD","08",59.1,66.7,10.6,48.5,19.7,21.2,10.6,56.1,21.2,12.1
104377003,"LAWRENCE",4,"UNION AREA SD","11",51.8,81.0,19.0,32.8,20.7,27.6,36.2,44.8,13.8,5.2
104378003,"LAWRENCE",4,"WILMINGTON AREA SD","05",57.0,59.5,26.4,30.6,22.3,20.7,23.1,36.4,22.3,18.2
104378003,"LAWRENCE",4,"WILMINGTON AREA SD","08",71.7,81.4,29.9,41.8,9.7,18.7,39.6,41.8,13.4,5.2
104378003,"LAWRENCE",4,"WILMINGTON AREA SD","11",64.8,73.9,36.6,28.2,19.0,16.2,39.4,34.5,14.8,11.3
113380303,"LEBANON",13,"ANNVILLE-CLEONA SD","05",68.2,64.9,40.9,27.3,22.0,9.8,40.3,24.6,23.9,11.2
113380303,"LEBANON",13,"ANNVILLE-CLEONA SD","08",73.3,73.5,36.2,37.1,17.2,9.5,42.7,30.8,19.7,6.8
113380303,"LEBANON",13,"ANNVILLE-CLEONA SD","11",71.9,74.3,38.0,33.9,17.4,10.7,32.2,42.1,17.4,8.3
113381303,"LEBANON",13,"CORNWALL-LEBANON SD","05",69.9,69.0,44.3,25.6,15.5,14.6,32.0,37.0,17.8,13.3
113381303,"LEBANON",13,"CORNWALL-LEBANON SD","08",73.1,78.5,36.9,36.2,15.0,11.9,46.7,31.8,12.4,9.1
113381303,"LEBANON",13,"CORNWALL-LEBANON SD","11",64.5,69.9,36.9,27.6,17.7,17.7,33.0,36.9,15.9,14.2
113382303,"LEBANON",13,"EASTERN LEBANON CO SD","05",69.8,64.1,48.9,20.9,14.8,15.4,33.7,30.4,21.5,14.4
113382303,"LEBANON",13,"EASTERN LEBANON CO SD","08",58.4,67.7,24.3,34.1,22.2,19.5,24.7,43.0,21.0,11.3
113382303,"LEBANON",13,"EASTERN LEBANON CO SD","11",48.7,56.3,20.1,28.6,20.6,30.7,22.1,34.2,22.6,21.1
113384603,"LEBANON",13,"LEBANON SD","05",44.4,42.4,25.1,19.3,19.9,35.7,18.3,24.1,19.0,38.6
113384603,"LEBANON",13,"LEBANON SD","08",42.9,43.8,12.7,30.2,22.0,35.1,8.7,35.1,20.1,36.1
113384603,"LEBANON",13,"LEBANON SD","11",30.9,37.7,15.2,15.7,21.5,47.5,9.4,28.3,23.3,39.0
113385003,"LEBANON",13,"NORTHERN LEBANON SD","05",51.0,51.0,26.8,24.2,21.2,27.8,21.7,29.3,24.2,24.7
113385003,"LEBANON",13,"NORTHERN LEBANON SD","08",53.3,69.3,12.7,40.6,24.5,22.2,33.0,36.3,17.0,13.7
113385003,"LEBANON",13,"NORTHERN LEBANON SD","11",43.0,54.4,17.1,25.9,21.2,35.9,28.7,25.7,21.1,24.6
113385303,"LEBANON",13,"PALMYRA AREA SD","05",64.9,67.4,34.1,30.8,20.2,14.9,27.8,39.6,19.3,13.2
113385303,"LEBANON",13,"PALMYRA AREA SD","08",74.3,75.1,35.5,38.8,16.7,9.0,39.6,35.5,11.8,13.1
113385303,"LEBANON",13,"PALMYRA AREA SD","11",52.3,59.6,22.7,29.6,16.7,31.0,27.1,32.5,16.3,24.1
121390302,"LEHIGH",21,"ALLENTOWN CITY SD","05",53.0,46.0,28.3,24.7,21.8,25.2,21.9,24.1,22.5,31.5
121390302,"LEHIGH",21,"ALLENTOWN CITY SD","08",35.1,45.3,10.0,25.1,21.9,43.0,15.3,30.0,20.2,34.5
121390302,"LEHIGH",21,"ALLENTOWN CITY SD","11",22.3,40.1,8.0,14.3,22.3,55.5,12.8,27.3,21.2,38.6
121391303,"LEHIGH",21,"CATASAUQUA AREA SD","05",49.1,50.0,23.3,25.8,27.5,23.3,20.8,29.2,30.8,19.2
121391303,"LEHIGH",21,"CATASAUQUA AREA SD","08",57.1,74.8,23.1,34.0,23.1,19.7,30.6,44.2,14.3,10.9
121391303,"LEHIGH",21,"CATASAUQUA AREA SD","11",47.1,60.8,17.2,29.9,20.9,32.1,25.2,35.6,23.7,15.6
121392303,"LEHIGH",21,"EAST PENN SD","05",76.1,75.3,49.1,27.0,15.7,8.1,47.3,28.0,14.0,10.8
121392303,"LEHIGH",21,"EAST PENN SD","08",72.0,81.7,31.0,41.0,16.0,11.9,46.8,34.9,9.8,8.5
121392303,"LEHIGH",21,"EAST PENN SD","11",66.1,79.0,41.3,24.8,15.6,18.2,43.4,35.6,11.6,9.4
121394503,"LEHIGH",21,"NORTHERN LEHIGH SD","05",64.8,65.5,38.2,26.6,22.0,13.3,35.6,29.9,20.1,14.4
121394503,"LEHIGH",21,"NORTHERN LEHIGH SD","08",56.4,67.4,10.5,45.9,27.9,15.7,27.9,39.5,20.3,12.2
121394503,"LEHIGH",21,"NORTHERN LEHIGH SD","11",42.7,57.6,14.0,28.7,23.2,34.1,26.1,31.5,20.6,21.8
121394603,"LEHIGH",21,"NORTHWESTERN LEHIGH SD","05",65.3,59.6,37.3,28.0,24.8,9.9,24.8,34.8,23.6,16.8
121394603,"LEHIGH",21,"NORTHWESTERN LEHIGH SD","08",70.3,76.0,27.4,42.9,17.7,12.0,37.7,38.3,12.6,11.4
121394603,"LEHIGH",21,"NORTHWESTERN LEHIGH SD","11",64.8,76.2,27.0,37.8,21.6,13.5,41.1,35.1,14.6,9.2
121395103,"LEHIGH",21,"PARKLAND SD","05",78.6,79.9,53.3,25.3,15.0,6.3,49.8,30.1,13.1,6.9
121395103,"LEHIGH",21,"PARKLAND SD","08",76.8,84.7,37.1,39.7,15.2,8.0,51.6,33.1,8.7,6.6
121395103,"LEHIGH",21,"PARKLAND SD","11",76.1,83.0,43.1,33.0,13.6,10.3,48.9,34.1,10.3,6.7
121395603,"LEHIGH",21,"SALISBURY TOWNSHIP SD","05",82.5,78.7,56.5,26.0,10.7,6.9,49.2,29.5,15.9,5.3
121395603,"LEHIGH",21,"SALISBURY TOWNSHIP SD","08",73.6,88.4,25.2,48.4,16.1,10.3,49.7,38.7,7.7,3.9
121395603,"LEHIGH",21,"SALISBURY TOWNSHIP SD","11",53.2,71.8,29.8,23.4,27.7,19.1,38.0,33.8,12.7,15.5
121395703,"LEHIGH",21,"SOUTHERN LEHIGH SD","05",80.4,79.5,58.5,21.9,13.8,5.8,48.2,31.3,13.8,6.7
121395703,"LEHIGH",21,"SOUTHERN LEHIGH SD","08",76.5,82.8,39.7,36.8,13.0,10.5,50.4,32.4,8.8,8.4
121395703,"LEHIGH",21,"SOUTHERN LEHIGH SD","11",59.6,70.8,25.9,33.7,16.9,23.5,39.5,31.3,13.7,15.6
121397803,"LEHIGH",21,"WHITEHALL-COPLAY SD","05",69.5,70.5,43.0,26.5,17.5,12.9,37.2,33.3,19.1,10.4
121397803,"LEHIGH",21,"WHITEHALL-COPLAY SD","08",64.9,70.7,22.6,42.3,19.7,15.4,30.7,40.0,18.8,10.4
121397803,"LEHIGH",21,"WHITEHALL-COPLAY SD","11",58.0,65.8,29.7,28.3,20.1,21.8,28.3,37.5,18.8,15.4
118401403,"LUZERNE",18,"CRESTWOOD SD","05",82.7,83.1,65.4,17.3,11.7,5.6,62.1,21.0,9.8,7.0
118401403,"LUZERNE",18,"CRESTWOOD SD","08",72.8,78.9,32.8,40.0,17.7,9.4,45.7,33.2,10.9,10.2
118401403,"LUZERNE",18,"CRESTWOOD SD","11",48.5,71.9,27.3,21.2,29.4,22.1,37.7,34.2,13.4,14.7
118401603,"LUZERNE",18,"DALLAS SD","05",83.6,77.1,52.3,31.3,10.8,5.6,43.9,33.2,16.8,6.1
118401603,"LUZERNE",18,"DALLAS SD","08",65.2,83.3,27.8,37.4,24.7,10.1,50.0,33.3,12.3,4.4
118401603,"LUZERNE",18,"DALLAS SD","11",59.3,72.1,26.2,33.1,18.6,22.1,33.1,39.0,15.7,12.2
118402603,"LUZERNE",18,"GREATER NANTICOKE AREA","05",60.3,59.8,37.4,22.9,16.8,22.9,33.3,26.5,20.5,19.7
118402603,"LUZERNE",18,"GREATER NANTICOKE AREA","08",38.5,66.5,12.0,26.5,25.3,36.1,24.6,41.9,19.2,14.4
118402603,"LUZERNE",18,"GREATER NANTICOKE AREA","11",32.5,50.7,10.6,21.9,25.8,41.7,8.6,42.1,27.6,21.7
118403003,"LUZERNE",18,"HANOVER AREA SD","05",73.8,76.6,38.3,35.5,16.3,9.9,39.0,37.6,17.0,6.4
118403003,"LUZERNE",18,"HANOVER AREA SD","08",51.5,72.4,18.4,33.1,31.9,16.6,32.5,39.9,20.9,6.7
118403003,"LUZERNE",18,"HANOVER AREA SD","11",29.2,61.1,11.1,18.1,24.3,46.5,19.4,41.7,18.1,20.8
118403302,"LUZERNE",18,"HAZLETON AREA SD","05",66.5,70.6,41.0,25.5,19.3,14.3,43.1,27.5,14.6,14.8
118403302,"LUZERNE",18,"HAZLETON AREA SD","08",50.3,62.8,16.2,34.1,24.2,25.4,26.2,36.6,18.6,18.6
118403302,"LUZERNE",18,"HAZLETON AREA SD","11",37.2,44.9,16.2,21.0,21.4,41.4,14.7,30.2,19.5,35.6
118403903,"LUZERNE",18,"LAKE-LEHMAN SD","05",54.5,67.3,27.5,27.0,22.5,23.0,30.6,36.7,16.7,16.1
118403903,"LUZERNE",18,"LAKE-LEHMAN SD","08",59.1,76.4,22.1,37.0,22.7,18.2,37.9,38.5,11.0,12.6
118403903,"LUZERNE",18,"LAKE-LEHMAN SD","11",51.8,70.5,22.9,28.9,19.9,28.3,23.5,47.0,12.7,16.9
118406003,"LUZERNE",18,"NORTHWEST AREA SD","05",60.7,60.7,32.7,28.0,23.4,15.9,35.5,25.2,28.0,11.2
118406003,"LUZERNE",18,"NORTHWEST AREA SD","08",60.0,71.0,20.9,39.1,20.0,20.0,36.8,34.2,15.4,13.7
118406003,"LUZERNE",18,"NORTHWEST AREA SD","11",33.0,63.8,8.8,24.2,30.8,36.3,31.9,31.9,17.6,18.7
118406602,"LUZERNE",18,"PITTSTON AREA SD","05",56.5,51.6,29.6,26.9,22.7,20.8,22.1,29.5,21.7,26.7
118406602,"LUZERNE",18,"PITTSTON AREA SD","08",64.0,71.1,35.9,28.1,19.0,16.9,32.3,38.8,10.8,18.1
118406602,"LUZERNE",18,"PITTSTON AREA SD","11",53.0,55.5,25.8,27.2,21.5,25.4,18.6,36.9,20.4,24.0
118408852,"LUZERNE",18,"WILKES-BARRE AREA SD","05",81.8,74.6,53.7,28.1,11.4,6.8,46.1,28.5,14.8,10.6
118408852,"LUZERNE",18,"WILKES-BARRE AREA SD","08",55.9,64.5,17.6,38.3,27.1,17.0,30.4,34.1,20.9,14.6
118408852,"LUZERNE",18,"WILKES-BARRE AREA SD","11",66.2,74.8,41.3,24.9,15.6,18.2,36.4,38.4,14.9,10.4
118409203,"LUZERNE",18,"WYOMING AREA SD","05",81.9,83.9,63.9,18.0,9.3,8.8,63.4,20.5,7.3,8.8
118409203,"LUZERNE",18,"WYOMING AREA SD","08",67.3,82.6,28.0,39.3,20.9,11.8,45.3,37.3,9.9,7.5
118409203,"LUZERNE",18,"WYOMING AREA SD","11",64.7,79.4,43.5,21.2,19.2,16.1,40.2,39.2,16.5,4.1
