"The 2007 PSSA Writing District Level Proficiency Results by Grade and District Total (Full Academic Year)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Groups that have less than 10 students assessed are noted by an asterisk (*). Performance level totals may not add up to 100 due to rounding. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"District total may include data from those grades that are represented by an asterisk.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUN","County","IU Number","District Name","Grade","Number scored Writing","Writing Advanced","Writing Proficient","Writing Basic","Writing Below Basic","Number scored Writing                IEP","Writing Advanced IEP","Writing Proficient IEP","Writing Basic              IEP","Writing Below Basic             IEP","Number scored Writing                ELL","Writing Advanced ELL","Writing Proficient ELL","Writing Basic             ELL","Writing Below Basic              ELL","Number scored Writing Title I","Writing Advanced Title I","Writing Proficient Title I","Writing Basic             Title I","Writing Below Basic            Title I","Number scored Writing Migrant","Writing Advanced Migrant","Writing Proficient Migrant","Writing Basic Migrant","Writing Below Basic Migrant","Number scored Writing Econ. Disadv.","Writing Advanced Econ. Disadv.","Writing Proficient Econ. Disadv.","Writing Basic Econ. Disadv.","Writing Below Basic Econ. Disadv.","Number scored Writing Male","Writing Advanced Male","Writing Proficient Male","Writing Basic              Male","Writing Below Basic             Male","Number scored Writing Female","Writing Advanced Female","Writing Proficient Female","Writing Basic Female","Writing Below Basic Female","Number scored Writing Title III","Writing Advanced Title III","Writing Proficient Title III","Writing Basic                 Title III","Writing Below Basic             Title III","Number scored Writing  White","Writing Advanced  White","Writing Proficient  White","Writing Basic  White","Writing Below Basic  White","Number scored Writing  Black","Writing Advanced  Black","Writing Proficient  Black","Writing Basic  Black","Writing Below Basic  Black","Number scored Writing  Hispanic","Writing Advanced  Hispanic","Writing Proficient  Hispanic","Writing Basic  Hispanic","Writing Below Basic  Hispanic","Number scored Writing  Asian","Writing Advanced  Asian","Writing Proficient  Asian","Writing Basic  Asian","Writing Below Basic  Asian","Number scored Writing  Native American","Writing Advanced  Native American","Writing Proficient  Native American","Writing Basic  Native American","Writing Below Basic  Native American","Number scored Writing  Multi-ethnic","Writing Advanced  Multi-ethnic","Writing Proficient  Multi-ethnic","Writing Basic  Multi-ethnic","Writing Below Basic  Multi-ethnic"
111312804,"Huntingdon                      ",11,"JUNIATA VALLEY SD",8,62,6.5,67.7,22.6,3.2,14,0.0,28.6,57.1,14.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",16,6.3,62.5,25.0,6.3,43,9.3,58.1,27.9,4.7,19,0.0,89.5,10.5,0.0,0,"*","*","*","*",62,6.5,67.7,22.6,3.2,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
111312804,"Huntingdon                      ",11,"JUNIATA VALLEY SD",11,65,0.0,80.0,20.0,0.0,11,0.0,36.4,63.6,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",19,0.0,73.7,26.3,0.0,34,0.0,70.6,29.4,0.0,31,0.0,90.3,9.7,0.0,0,"*","*","*","*",65,0.0,80.0,20.0,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
111312804,"Huntingdon                      ",11,"JUNIATA VALLEY SD","District Total",178,2.2,70.2,26.4,1.1,35,0.0,28.6,65.7,5.7,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",55,1.8,58.2,38.2,1.8,97,4.1,60.8,33.0,2.1,81,0.0,81.5,18.5,0.0,0,"*","*","*","*",178,2.2,70.2,26.4,1.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
111316003,"Huntingdon                      ",11,"MOUNT UNION AREA SD",5,97,0.0,41.2,57.7,1.0,20,0.0,5.0,90.0,5.0,0,"*","*","*","*",35,0.0,11.4,85.7,2.9,0,"*","*","*","*",37,0.0,29.7,67.6,2.7,47,0.0,21.3,76.6,2.1,50,0.0,60.0,40.0,0.0,0,"*","*","*","*",91,0.0,40.7,58.2,1.1,6,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
111316003,"Huntingdon                      ",11,"MOUNT UNION AREA SD",8,98,12.2,66.3,19.4,2.0,21,4.8,38.1,47.6,9.5,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",39,7.7,64.1,25.6,2.6,51,7.8,64.7,25.5,2.0,47,17.0,68.1,12.8,2.1,0,"*","*","*","*",93,11.8,67.7,19.4,1.1,3,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
111316003,"Huntingdon                      ",11,"MOUNT UNION AREA SD",11,102,1.0,67.6,27.5,3.9,22,0.0,18.2,63.6,18.2,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",42,0.0,54.8,40.5,4.8,47,0.0,59.6,31.9,8.5,55,1.8,74.5,23.6,0.0,0,"*","*","*","*",96,1.0,69.8,25.0,4.2,5,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
111316003,"Huntingdon                      ",11,"MOUNT UNION AREA SD","District Total",297,4.4,58.6,34.7,2.4,63,1.6,20.6,66.7,11.1,1,"*","*","*","*",35,0.0,11.4,85.7,2.9,0,"*","*","*","*",118,2.5,50.0,44.1,3.4,145,2.8,49.0,44.1,4.1,152,5.9,67.8,25.7,0.7,0,"*","*","*","*",280,4.3,59.6,33.9,2.1,14,7.1,50.0,42.9,0.0,3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
111317503,"Huntingdon                      ",11,"SOUTHERN HUNTINGDON COUNTY SD",5,86,0.0,32.6,66.3,1.2,16,0.0,6.3,87.5,6.3,0,"*","*","*","*",26,0.0,3.8,92.3,3.8,0,"*","*","*","*",20,0.0,25.0,75.0,0.0,42,0.0,28.6,69.0,2.4,44,0.0,36.4,63.6,0.0,0,"*","*","*","*",86,0.0,32.6,66.3,1.2,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
111317503,"Huntingdon                      ",11,"SOUTHERN HUNTINGDON COUNTY SD",8,103,1.0,58.3,35.9,4.9,14,0.0,28.6,57.1,14.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",36,0.0,47.2,44.4,8.3,52,0.0,40.4,51.9,7.7,50,2.0,78.0,20.0,0.0,0,"*","*","*","*",102,1.0,58.8,36.3,3.9,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
111317503,"Huntingdon                      ",11,"SOUTHERN HUNTINGDON COUNTY SD",11,103,0.0,74.8,21.4,3.9,13,0.0,23.1,61.5,15.4,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",24,0.0,66.7,29.2,4.2,56,0.0,60.7,33.9,5.4,47,0.0,91.5,6.4,2.1,0,"*","*","*","*",99,0.0,75.8,20.2,4.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*"
111317503,"Huntingdon                      ",11,"SOUTHERN HUNTINGDON COUNTY SD","District Total",292,0.3,56.5,39.7,3.4,43,0.0,18.6,69.8,11.6,0,"*","*","*","*",26,0.0,3.8,92.3,3.8,0,"*","*","*","*",80,0.0,47.5,47.5,5.0,150,0.0,44.7,50.0,5.3,141,0.7,69.5,29.1,0.7,0,"*","*","*","*",287,0.3,56.8,39.7,3.1,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*"
128321103,"Indiana                         ",28,"BLAIRSVILLE-SALTSBURG SD",5,143,0.7,62.9,36.4,0.0,11,0.0,0.0,100.0,0.0,1,"*","*","*","*",22,0.0,31.8,68.2,0.0,0,"*","*","*","*",52,0.0,53.8,46.2,0.0,62,0.0,50.0,50.0,0.0,81,1.2,72.8,25.9,0.0,0,"*","*","*","*",143,0.7,62.9,36.4,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128321103,"Indiana                         ",28,"BLAIRSVILLE-SALTSBURG SD",8,150,12.7,72.7,13.3,1.3,24,0.0,37.5,54.2,8.3,58,5.2,84.5,10.3,0.0,0,"*","*","*","*",0,"*","*","*","*",46,2.2,65.2,28.3,4.3,74,6.8,79.7,12.2,1.4,75,18.7,65.3,14.7,1.3,0,"*","*","*","*",145,13.1,72.4,13.1,1.4,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128321103,"Indiana                         ",28,"BLAIRSVILLE-SALTSBURG SD",11,180,11.7,83.3,4.4,0.6,24,0.0,62.5,33.3,4.2,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",48,10.4,81.3,6.3,2.1,94,11.7,80.9,7.4,0.0,86,11.6,86.0,1.2,1.2,0,"*","*","*","*",179,11.7,83.2,4.5,0.6,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128321103,"Indiana                         ",28,"BLAIRSVILLE-SALTSBURG SD","District Total",473,8.7,73.8,16.9,0.6,59,0.0,40.7,54.2,5.1,59,5.1,84.7,10.2,0.0,22,0.0,31.8,68.2,0.0,0,"*","*","*","*",146,4.1,66.4,27.4,2.1,230,7.0,72.2,20.4,0.4,242,10.3,75.2,13.6,0.8,0,"*","*","*","*",467,8.8,73.7,16.9,0.6,5,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128323303,"Indiana                         ",28,"HOMER-CENTER SD",5,59,0.0,52.5,47.5,0.0,13,0.0,7.7,92.3,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",27,0.0,37.0,63.0,0.0,32,0.0,50.0,50.0,0.0,27,0.0,55.6,44.4,0.0,0,"*","*","*","*",57,0.0,50.9,49.1,0.0,1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128323303,"Indiana                         ",28,"HOMER-CENTER SD",8,73,24.7,58.9,16.4,0.0,6,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",32,15.6,62.5,21.9,0.0,38,10.5,63.2,26.3,0.0,35,40.0,54.3,5.7,0.0,0,"*","*","*","*",70,25.7,58.6,15.7,0.0,2,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128323303,"Indiana                         ",28,"HOMER-CENTER SD",11,87,3.4,86.2,9.2,1.1,8,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",35,0.0,85.7,11.4,2.9,46,0.0,84.8,13.0,2.2,41,7.3,87.8,4.9,0.0,0,"*","*","*","*",87,3.4,86.2,9.2,1.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128323303,"Indiana                         ",28,"HOMER-CENTER SD","District Total",219,9.6,68.0,21.9,0.5,27,0.0,14.8,81.5,3.7,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",94,5.3,63.8,29.8,1.1,116,3.4,68.1,27.6,0.9,103,16.5,68.0,15.5,0.0,0,"*","*","*","*",214,9.8,67.8,22.0,0.5,3,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128323703,"Indiana                         ",28,"INDIANA AREA SD",5,213,2.3,73.7,23.5,0.5,34,0.0,47.1,50.0,2.9,2,"*","*","*","*",28,0.0,39.3,60.7,0.0,0,"*","*","*","*",53,1.9,62.3,35.8,0.0,114,1.8,69.3,28.1,0.9,99,3.0,78.8,18.2,0.0,2,"*","*","*","*",183,2.2,72.1,25.1,0.5,16,0.0,81.3,18.8,0.0,0,"*","*","*","*",14,7.1,85.7,7.1,0.0,0,"*","*","*","*",0,"*","*","*","*"
128323703,"Indiana                         ",28,"INDIANA AREA SD",8,219,18.3,63.9,15.1,2.7,26,0.0,46.2,30.8,23.1,2,"*","*","*","*",11,0.0,45.5,54.5,0.0,0,"*","*","*","*",44,2.3,59.1,25.0,13.6,91,12.1,58.2,26.4,3.3,128,22.7,68.0,7.0,2.3,2,"*","*","*","*",202,19.8,61.9,15.3,3.0,13,0.0,84.6,15.4,0.0,0,"*","*","*","*",4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128323703,"Indiana                         ",28,"INDIANA AREA SD",11,287,10.8,85.7,3.5,0.0,20,5.0,65.0,30.0,0.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",46,4.3,84.8,10.9,0.0,154,5.2,90.3,4.5,0.0,133,17.3,80.5,2.3,0.0,2,"*","*","*","*",266,11.3,85.3,3.4,0.0,12,0.0,100.0,0.0,0.0,1,"*","*","*","*",8,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128323703,"Indiana                         ",28,"INDIANA AREA SD","District Total",719,10.6,75.5,12.9,1.0,80,1.3,51.3,38.8,8.8,6,"*","*","*","*",39,0.0,41.0,59.0,0.0,0,"*","*","*","*",143,2.8,68.5,24.5,4.2,359,5.8,75.5,17.5,1.1,360,15.3,75.6,8.3,0.8,6,"*","*","*","*",651,11.4,74.3,13.2,1.1,41,0.0,87.8,12.2,0.0,1,"*","*","*","*",26,7.7,84.6,7.7,0.0,0,"*","*","*","*",0,"*","*","*","*"
128325203,"Indiana                         ",28,"MARION CENTER AREA SD",5,114,4.4,51.8,43.9,0.0,19,0.0,26.3,73.7,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",47,4.3,42.6,53.2,0.0,64,3.1,43.8,53.1,0.0,50,6.0,62.0,32.0,0.0,0,"*","*","*","*",114,4.4,51.8,43.9,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128325203,"Indiana                         ",28,"MARION CENTER AREA SD",8,126,23.0,48.4,16.7,11.9,21,0.0,9.5,47.6,42.9,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",52,11.5,61.5,13.5,13.5,57,8.8,49.1,21.1,21.1,69,34.8,47.8,13.0,4.3,0,"*","*","*","*",124,23.4,49.2,15.3,12.1,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
128325203,"Indiana                         ",28,"MARION CENTER AREA SD",11,114,7.0,87.7,4.4,0.9,17,0.0,64.7,29.4,5.9,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",41,2.4,85.4,9.8,2.4,58,5.2,87.9,6.9,0.0,56,8.9,87.5,1.8,1.8,0,"*","*","*","*",112,7.1,87.5,4.5,0.9,1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128325203,"Indiana                         ",28,"MARION CENTER AREA SD","District Total",354,11.9,62.1,21.5,4.5,57,0.0,31.6,50.9,17.5,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",140,6.4,62.1,25.7,5.7,179,5.6,59.8,27.9,6.7,175,18.3,64.6,14.9,2.3,0,"*","*","*","*",350,12.0,62.3,21.1,4.6,2,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
128326303,"Indiana                         ",28,"PENNS MANOR AREA SD",5,62,0.0,48.4,51.6,0.0,8,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",32,0.0,50.0,50.0,0.0,32,0.0,34.4,65.6,0.0,30,0.0,63.3,36.7,0.0,0,"*","*","*","*",62,0.0,48.4,51.6,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128326303,"Indiana                         ",28,"PENNS MANOR AREA SD",8,101,4.0,62.4,33.7,0.0,17,0.0,11.8,88.2,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",39,2.6,59.0,38.5,0.0,38,2.6,47.4,50.0,0.0,62,4.8,71.0,24.2,0.0,0,"*","*","*","*",98,4.1,62.2,33.7,0.0,1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128326303,"Indiana                         ",28,"PENNS MANOR AREA SD",11,70,2.9,91.4,5.7,0.0,11,0.0,63.6,36.4,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",23,0.0,91.3,8.7,0.0,36,2.8,88.9,8.3,0.0,32,3.1,93.8,3.1,0.0,0,"*","*","*","*",66,3.0,90.9,6.1,0.0,1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128326303,"Indiana                         ",28,"PENNS MANOR AREA SD","District Total",233,2.6,67.4,30.0,0.0,36,0.0,25.0,75.0,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",94,1.1,63.8,35.1,0.0,106,1.9,57.5,40.6,0.0,124,3.2,75.0,21.8,0.0,0,"*","*","*","*",226,2.7,66.8,30.5,0.0,2,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128327303,"Indiana                         ",28,"PURCHASE LINE SD",5,96,1.0,58.3,38.5,2.1,21,0.0,14.3,76.2,9.5,0,"*","*","*","*",96,1.0,58.3,38.5,2.1,0,"*","*","*","*",53,0.0,50.9,45.3,3.8,49,0.0,49.0,49.0,2.0,47,2.1,68.1,27.7,2.1,0,"*","*","*","*",96,1.0,58.3,38.5,2.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128327303,"Indiana                         ",28,"PURCHASE LINE SD",8,92,4.3,68.5,25.0,2.2,17,0.0,11.8,76.5,11.8,1,"*","*","*","*",25,0.0,76.0,24.0,0.0,0,"*","*","*","*",49,0.0,63.3,36.7,0.0,48,2.1,68.8,25.0,4.2,44,6.8,68.2,25.0,0.0,0,"*","*","*","*",91,4.4,68.1,25.3,2.2,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128327303,"Indiana                         ",28,"PURCHASE LINE SD",11,81,6.2,86.4,7.4,0.0,14,0.0,71.4,28.6,0.0,0,"*","*","*","*",20,0.0,95.0,5.0,0.0,0,"*","*","*","*",41,7.3,85.4,7.3,0.0,42,2.4,90.5,7.1,0.0,39,10.3,82.1,7.7,0.0,0,"*","*","*","*",79,6.3,86.1,7.6,0.0,1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128327303,"Indiana                         ",28,"PURCHASE LINE SD","District Total",269,3.7,70.3,24.5,1.5,52,0.0,28.8,63.5,7.7,1,"*","*","*","*",141,0.7,66.7,31.2,1.4,0,"*","*","*","*",143,2.1,65.0,31.5,1.4,139,1.4,68.3,28.1,2.2,130,6.2,72.3,20.8,0.8,0,"*","*","*","*",266,3.8,69.9,24.8,1.5,1,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128328003,"Indiana                         ",28,"UNITED SD",5,77,0.0,70.1,28.6,1.3,13,0.0,7.7,84.6,7.7,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",33,0.0,57.6,39.4,3.0,41,0.0,68.3,29.3,2.4,36,0.0,72.2,27.8,0.0,0,"*","*","*","*",76,0.0,71.1,27.6,1.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
128328003,"Indiana                         ",28,"UNITED SD",8,104,13.5,67.3,14.4,4.8,11,0.0,27.3,27.3,45.5,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",35,2.9,74.3,14.3,8.6,56,7.1,67.9,21.4,3.6,47,21.3,66.0,6.4,6.4,0,"*","*","*","*",103,13.6,67.0,14.6,4.9,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128328003,"Indiana                         ",28,"UNITED SD",11,111,12.6,83.8,3.6,0.0,11,0.0,63.6,36.4,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",34,14.7,82.4,2.9,0.0,47,4.3,87.2,8.5,0.0,64,18.8,81.3,0.0,0.0,0,"*","*","*","*",111,12.6,83.8,3.6,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
128328003,"Indiana                         ",28,"UNITED SD","District Total",292,9.6,74.3,14.0,2.1,35,0.0,31.4,51.4,17.1,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",102,5.9,71.6,18.6,3.9,144,4.2,74.3,19.4,2.1,147,15.0,74.1,8.8,2.0,0,"*","*","*","*",290,9.7,74.5,13.8,2.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
106330703,"Jefferson                       ",6,"BROCKWAY AREA SD",5,88,0.0,52.3,47.7,0.0,10,0.0,10.0,90.0,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",40,0.0,42.5,57.5,0.0,47,0.0,53.2,46.8,0.0,41,0.0,51.2,48.8,0.0,0,"*","*","*","*",86,0.0,51.2,48.8,0.0,1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106330703,"Jefferson                       ",6,"BROCKWAY AREA SD",8,96,7.3,47.9,40.6,4.2,12,0.0,8.3,58.3,33.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",33,0.0,48.5,45.5,6.1,46,10.9,34.8,47.8,6.5,50,4.0,60.0,34.0,2.0,0,"*","*","*","*",94,7.4,46.8,41.5,4.3,0,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106330703,"Jefferson                       ",6,"BROCKWAY AREA SD",11,70,1.4,85.7,11.4,1.4,7,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",15,0.0,73.3,26.7,0.0,42,2.4,78.6,16.7,2.4,28,0.0,96.4,3.6,0.0,0,"*","*","*","*",69,1.4,85.5,11.6,1.4,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106330703,"Jefferson                       ",6,"BROCKWAY AREA SD","District Total",254,3.1,59.8,35.0,2.0,29,0.0,17.2,69.0,13.8,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",88,0.0,50.0,47.7,2.3,135,4.4,54.8,37.8,3.0,119,1.7,65.5,31.9,0.8,0,"*","*","*","*",249,3.2,59.0,35.7,2.0,1,"*","*","*","*",3,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106330803,"Jefferson                       ",6,"BROOKVILLE AREA SD",5,109,0.0,39.4,57.8,2.8,21,0.0,4.8,81.0,14.3,0,"*","*","*","*",19,0.0,15.8,84.2,0.0,0,"*","*","*","*",46,0.0,30.4,63.0,6.5,54,0.0,24.1,70.4,5.6,55,0.0,54.5,45.5,0.0,0,"*","*","*","*",106,0.0,39.6,58.5,1.9,0,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
106330803,"Jefferson                       ",6,"BROOKVILLE AREA SD",8,134,9.7,67.2,20.1,3.0,20,0.0,35.0,45.0,20.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",46,4.3,60.9,26.1,8.7,63,4.8,65.1,23.8,6.3,71,14.1,69.0,16.9,0.0,0,"*","*","*","*",131,9.2,67.9,19.8,3.1,2,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106330803,"Jefferson                       ",6,"BROOKVILLE AREA SD",11,138,8.0,86.2,5.1,0.7,18,0.0,61.1,33.3,5.6,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",31,0.0,87.1,12.9,0.0,75,5.3,86.7,6.7,1.3,63,11.1,85.7,3.2,0.0,0,"*","*","*","*",137,8.0,86.1,5.1,0.7,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106330803,"Jefferson                       ",6,"BROOKVILLE AREA SD","District Total",381,6.3,66.1,25.5,2.1,59,0.0,32.2,54.2,13.6,0,"*","*","*","*",19,0.0,15.8,84.2,0.0,0,"*","*","*","*",123,1.6,56.1,36.6,5.7,192,3.6,62.0,30.2,4.2,189,9.0,70.4,20.6,0.0,0,"*","*","*","*",374,6.1,66.6,25.4,1.9,2,"*","*","*","*",4,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
106338003,"Jefferson                       ",6,"PUNXSUTAWNEY AREA SD",5,178,0.0,46.6,52.8,0.6,41,0.0,17.1,80.5,2.4,0,"*","*","*","*",133,0.0,42.9,56.4,0.8,0,"*","*","*","*",93,0.0,32.3,67.7,0.0,80,0.0,31.3,67.5,1.3,98,0.0,59.2,40.8,0.0,0,"*","*","*","*",174,0.0,46.6,52.9,0.6,0,"*","*","*","*",2,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106338003,"Jefferson                       ",6,"PUNXSUTAWNEY AREA SD",8,248,2.0,44.0,50.0,4.0,31,0.0,16.1,67.7,16.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",86,0.0,30.2,61.6,8.1,122,1.6,29.5,61.5,7.4,126,2.4,57.9,38.9,0.8,0,"*","*","*","*",246,2.0,43.5,50.4,4.1,0,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106338003,"Jefferson                       ",6,"PUNXSUTAWNEY AREA SD",11,223,4.5,88.3,5.8,1.3,28,0.0,57.1,32.1,10.7,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",51,2.0,84.3,7.8,5.9,119,2.5,86.6,8.4,2.5,104,6.7,90.4,2.9,0.0,0,"*","*","*","*",221,4.5,88.7,5.9,0.9,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106338003,"Jefferson                       ",6,"PUNXSUTAWNEY AREA SD","District Total",649,2.3,59.9,35.6,2.2,100,0.0,28.0,63.0,9.0,0,"*","*","*","*",133,0.0,42.9,56.4,0.8,0,"*","*","*","*",230,0.4,43.0,52.2,4.3,321,1.6,51.1,43.3,4.0,328,3.0,68.6,28.0,0.3,0,"*","*","*","*",641,2.3,59.9,35.7,2.0,2,"*","*","*","*",3,"*","*","*","*",3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
