"AUN","County","IU","District Name","Grade","% Advanced/Proficient Math","% Advanced/Proficient Reading","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
104375003,"LAWRENCE",4,"MOHAWK AREA SD",11,57.9,73.6,145,26.9,31.0,18.6,23.4,144,32.6,41.0,13.2,13.2
104375203,"LAWRENCE",4,"NESHANNOCK TOWNSHIP SD",3,85.0,79.0,99,52.0,33.0,8.0,7.0,97,37.0,42.0,11.0,9.0
104375203,"LAWRENCE",4,"NESHANNOCK TOWNSHIP SD",5,89.2,80.4,112,57.1,32.1,8.0,2.7,112,25.0,55.4,11.6,8.0
104375203,"LAWRENCE",4,"NESHANNOCK TOWNSHIP SD",8,77.5,76.4,89,52.8,24.7,11.2,11.2,89,41.6,34.8,16.9,6.7
104375203,"LAWRENCE",4,"NESHANNOCK TOWNSHIP SD",11,64.6,87.5,96,37.5,27.1,19.8,15.6,96,50.0,37.5,8.3,4.2
104375302,"LAWRENCE",4,"NEW CASTLE AREA SD",3,75.0,57.0,275,34.0,41.0,14.0,11.0,272,21.0,36.0,23.0,20.0
104375302,"LAWRENCE",4,"NEW CASTLE AREA SD",5,65.3,65.3,277,28.5,36.8,23.5,11.2,274,21.9,43.4,16.8,17.9
104375302,"LAWRENCE",4,"NEW CASTLE AREA SD",8,60.5,60.0,291,29.2,31.3,18.9,20.6,297,26.3,33.7,20.5,19.5
104375302,"LAWRENCE",4,"NEW CASTLE AREA SD",11,56.1,61.8,180,26.7,29.4,26.7,17.2,181,20.4,41.4,17.7,20.4
104376203,"LAWRENCE",4,"SHENANGO AREA SD",3,89.0,67.0,114,61.0,28.0,8.0,4.0,114,25.0,42.0,23.0,11.0
104376203,"LAWRENCE",4,"SHENANGO AREA SD",5,79.5,72.9,107,58.9,20.6,14.0,6.5,107,22.4,50.5,15.9,11.2
104376203,"LAWRENCE",4,"SHENANGO AREA SD",8,68.6,65.2,121,38.0,30.6,19.8,11.6,121,26.4,38.8,14.9,19.8
104376203,"LAWRENCE",4,"SHENANGO AREA SD",11,38.5,69.3,91,11.0,27.5,23.1,38.5,91,29.7,39.6,13.2,17.6
104377003,"LAWRENCE",4,"UNION AREA SD",3,97.0,76.0,62,60.0,37.0,2.0,2.0,62,39.0,37.0,15.0,10.0
104377003,"LAWRENCE",4,"UNION AREA SD",5,70.0,73.3,60,30.0,40.0,16.7,13.3,60,20.0,53.3,6.7,20.0
104377003,"LAWRENCE",4,"UNION AREA SD",8,51.8,59.0,83,12.0,39.8,21.7,26.5,83,24.1,34.9,15.7,25.3
104377003,"LAWRENCE",4,"UNION AREA SD",11,47.4,75.9,59,18.6,28.8,18.6,33.9,58,46.6,29.3,12.1,12.1
104378003,"LAWRENCE",4,"WILMINGTON AREA SD",3,86.0,77.0,105,52.0,34.0,12.0,1.0,105,37.0,40.0,13.0,10.0
104378003,"LAWRENCE",4,"WILMINGTON AREA SD",5,60.5,60.6,104,31.7,28.8,23.1,16.3,104,23.1,37.5,21.2,18.3
104378003,"LAWRENCE",4,"WILMINGTON AREA SD",8,66.4,67.1,140,35.0,31.4,19.3,14.3,140,35.0,32.1,16.4,16.4
104378003,"LAWRENCE",4,"WILMINGTON AREA SD",11,67.5,74.6,126,29.4,38.1,14.3,18.3,126,38.1,36.5,15.9,9.5
113380303,"LEBANON",13,"ANNVILLE-CLEONA SD",3,93.0,82.0,116,69.0,24.0,5.0,2.0,116,41.0,41.0,15.0,4.0
113380303,"LEBANON",13,"ANNVILLE-CLEONA SD",5,72.5,66.6,120,31.7,40.8,18.3,9.2,120,18.3,48.3,20.8,12.5
113380303,"LEBANON",13,"ANNVILLE-CLEONA SD",8,86.9,69.7,122,68.0,18.9,4.9,8.2,122,36.1,33.6,13.9,16.4
113380303,"LEBANON",13,"ANNVILLE-CLEONA SD",11,67.2,78.3,134,36.6,30.6,17.9,14.9,134,44.0,34.3,11.9,9.7
113381303,"LEBANON",13,"CORNWALL-LEBANON SD",3,86.0,75.0,330,54.0,32.0,10.0,4.0,329,35.0,40.0,15.0,11.0
113381303,"LEBANON",13,"CORNWALL-LEBANON SD",5,68.5,69.6,375,40.5,28.0,19.7,11.7,375,27.5,42.1,16.0,14.4
113381303,"LEBANON",13,"CORNWALL-LEBANON SD",8,78.3,80.6,382,50.3,28.0,12.8,8.9,382,48.4,32.2,12.6,6.8
113381303,"LEBANON",13,"CORNWALL-LEBANON SD",11,68.8,74.0,359,41.2,27.6,13.9,17.3,358,38.8,35.2,12.3,13.7
113382303,"LEBANON",13,"EASTERN LEBANON CO SD",3,92.0,74.0,172,58.0,34.0,6.0,2.0,172,34.0,40.0,11.0,16.0
113382303,"LEBANON",13,"EASTERN LEBANON CO SD",5,77.1,69.6,174,46.6,30.5,17.2,5.7,174,23.0,46.6,12.1,18.4
113382303,"LEBANON",13,"EASTERN LEBANON CO SD",8,63.7,62.5,201,37.8,25.9,18.9,17.4,197,31.5,31.0,19.8,17.8
113382303,"LEBANON",13,"EASTERN LEBANON CO SD",11,42.0,61.1,193,21.8,20.2,24.4,33.7,190,25.8,35.3,12.1,26.8
113384603,"LEBANON",13,"LEBANON SD",3,63.0,49.0,293,22.0,41.0,25.0,12.0,293,11.0,38.0,28.0,24.0
113384603,"LEBANON",13,"LEBANON SD",5,52.6,45.8,287,25.4,27.2,25.4,22.0,286,8.7,37.1,17.5,36.7
113384603,"LEBANON",13,"LEBANON SD",8,44.1,37.7,286,17.5,26.6,24.1,31.8,289,11.1,26.6,24.2,38.1
113384603,"LEBANON",13,"LEBANON SD",11,42.2,39.1,230,17.4,24.8,23.0,34.8,230,14.8,24.3,17.4,43.5
113385003,"LEBANON",13,"NORTHERN LEBANON SD",3,78.0,72.0,160,43.0,35.0,15.0,7.0,160,35.0,37.0,14.0,14.0
113385003,"LEBANON",13,"NORTHERN LEBANON SD",5,53.9,58.3,182,16.5,37.4,25.3,20.9,182,14.3,44.0,19.2,22.5
113385003,"LEBANON",13,"NORTHERN LEBANON SD",8,56.2,59.8,208,26.9,29.3,23.6,20.2,209,27.3,32.5,15.3,24.9
113385003,"LEBANON",13,"NORTHERN LEBANON SD",11,40.3,67.2,189,17.5,22.8,25.4,34.4,189,28.0,39.2,13.2,19.6
113385303,"LEBANON",13,"PALMYRA AREA SD",3,79.0,68.0,179,40.0,39.0,14.0,7.0,179,28.0,40.0,18.0,13.0
113385303,"LEBANON",13,"PALMYRA AREA SD",5,73.7,68.2,198,33.8,39.9,19.2,7.1,198,21.7,46.5,20.2,11.6
113385303,"LEBANON",13,"PALMYRA AREA SD",8,77.8,74.6,229,47.2,30.6,10.9,11.4,229,44.5,30.1,13.1,12.2
113385303,"LEBANON",13,"PALMYRA AREA SD",11,54.3,72.9,221,25.8,28.5,25.8,19.9,221,40.3,32.6,10.4,16.7
121390302,"LEHIGH",21,"ALLENTOWN CITY SD",3,71.0,44.0,1094,36.0,35.0,17.0,13.0,1092,13.0,31.0,20.0,36.0
121390302,"LEHIGH",21,"ALLENTOWN CITY SD",5,60.9,41.2,1259,32.3,28.6,23.3,15.8,1257,9.5,31.7,21.9,37.0
121390302,"LEHIGH",21,"ALLENTOWN CITY SD",8,42.8,34.6,1281,19.1,23.7,22.2,35.1,1278,13.5,21.1,24.3,41.1
121390302,"LEHIGH",21,"ALLENTOWN CITY SD",11,23.7,39.6,940,7.2,16.5,17.6,58.7,940,14.6,25.0,17.2,43.2
121391303,"LEHIGH",21,"CATASAUQUA AREA SD",3,82.0,70.0,106,58.0,24.0,8.0,11.0,106,37.0,33.0,15.0,15.0
121391303,"LEHIGH",21,"CATASAUQUA AREA SD",5,48.1,54.1,135,20.0,28.1,32.6,19.3,135,12.6,41.5,23.7,22.2
121391303,"LEHIGH",21,"CATASAUQUA AREA SD",8,58.9,65.3,141,38.3,20.6,22.0,19.1,141,36.2,29.1,20.6,14.2
121391303,"LEHIGH",21,"CATASAUQUA AREA SD",11,54.5,68.2,110,22.7,31.8,24.5,20.9,110,32.7,35.5,12.7,19.1
121392303,"LEHIGH",21,"EAST PENN SD",3,93.0,83.0,496,70.0,23.0,5.0,2.0,496,47.0,36.0,8.0,9.0
121392303,"LEHIGH",21,"EAST PENN SD",5,80.3,81.3,531,52.4,27.9,14.5,5.3,529,41.0,40.3,13.2,5.5
121392303,"LEHIGH",21,"EAST PENN SD",8,77.0,79.3,648,49.7,27.3,15.1,7.9,648,48.6,30.7,10.3,10.3
121392303,"LEHIGH",21,"EAST PENN SD",11,61.9,78.7,579,35.8,26.1,17.3,20.9,579,44.2,34.5,10.0,11.2
121394503,"LEHIGH",21,"NORTHERN LEHIGH SD",3,84.0,72.0,134,50.0,34.0,13.0,2.0,134,35.0,37.0,18.0,10.0
121394503,"LEHIGH",21,"NORTHERN LEHIGH SD",5,71.8,70.5,149,36.9,34.9,21.5,6.7,149,25.5,45.0,13.4,16.1
121394503,"LEHIGH",21,"NORTHERN LEHIGH SD",8,57.2,54.6,154,26.0,31.2,28.6,14.3,154,32.5,22.1,24.7,20.8
121394503,"LEHIGH",21,"NORTHERN LEHIGH SD",11,37.4,59.2,179,12.3,25.1,26.8,35.8,179,27.9,31.3,16.2,24.6
121394603,"LEHIGH",21,"NORTHWESTERN LEHIGH SD",3,92.0,78.0,178,68.0,24.0,8.0,1.0,179,38.0,40.0,14.0,8.0
121394603,"LEHIGH",21,"NORTHWESTERN LEHIGH SD",5,80.4,78.7,169,47.3,33.1,16.6,3.0,169,31.4,47.3,14.8,6.5
121394603,"LEHIGH",21,"NORTHWESTERN LEHIGH SD",8,79.7,79.0,197,56.3,23.4,14.7,5.6,195,46.7,32.3,10.3,10.8
121394603,"LEHIGH",21,"NORTHWESTERN LEHIGH SD",11,51.8,65.6,166,21.7,30.1,23.5,24.7,166,36.7,28.9,14.5,19.9
121395103,"LEHIGH",21,"PARKLAND SD",3,89.0,78.0,604,62.0,27.0,8.0,2.0,604,41.0,37.0,11.0,11.0
121395103,"LEHIGH",21,"PARKLAND SD",5,84.1,80.7,590,52.7,31.4,12.7,3.2,590,34.9,45.8,12.7,6.6
121395103,"LEHIGH",21,"PARKLAND SD",8,84.0,82.6,723,60.3,23.7,10.0,6.1,723,56.0,26.6,10.8,6.6
121395103,"LEHIGH",21,"PARKLAND SD",11,66.0,86.0,679,38.6,27.4,20.0,14.0,679,50.5,35.5,7.7,6.3
121395603,"LEHIGH",21,"SALISBURY TOWNSHIP SD",3,94.0,80.0,117,64.0,30.0,5.0,1.0,117,44.0,36.0,14.0,6.0
121395603,"LEHIGH",21,"SALISBURY TOWNSHIP SD",5,82.1,78.0,123,43.1,39.0,13.8,4.1,123,34.1,43.9,17.1,4.9
121395603,"LEHIGH",21,"SALISBURY TOWNSHIP SD",8,82.9,87.1,163,52.8,30.1,11.0,6.1,163,55.8,31.3,6.7,6.1
121395603,"LEHIGH",21,"SALISBURY TOWNSHIP SD",11,61.4,75.2,153,29.4,32.0,17.0,21.6,153,43.8,31.4,11.8,13.1
121395703,"LEHIGH",21,"SOUTHERN LEHIGH SD",3,94.0,88.0,216,69.0,25.0,6.0,0.0,216,53.0,35.0,8.0,4.0
121395703,"LEHIGH",21,"SOUTHERN LEHIGH SD",5,92.6,89.4,217,70.0,22.6,6.0,1.4,217,44.7,44.7,8.8,1.8
121395703,"LEHIGH",21,"SOUTHERN LEHIGH SD",8,66.2,71.7,240,38.3,27.9,25.4,8.3,240,37.1,34.6,15.0,13.3
121395703,"LEHIGH",21,"SOUTHERN LEHIGH SD",11,67.5,79.7,222,40.5,27.0,16.2,16.2,222,46.4,33.3,11.7,8.6
121397803,"LEHIGH",21,"WHITEHALL-COPLAY SD",3,89.0,78.0,266,59.0,30.0,9.0,2.0,266,33.0,45.0,15.0,8.0
121397803,"LEHIGH",21,"WHITEHALL-COPLAY SD",5,69.9,71.3,313,38.3,31.6,18.8,11.2,313,29.1,42.2,14.1,14.7
121397803,"LEHIGH",21,"WHITEHALL-COPLAY SD",8,62.9,63.3,348,33.3,29.6,25.0,12.1,346,28.3,35.0,21.4,15.3
121397803,"LEHIGH",21,"WHITEHALL-COPLAY SD",11,57.2,66.1,313,31.6,25.6,19.2,23.6,313,35.1,31.0,14.4,19.5
118401403,"LUZERNE",18,"CRESTWOOD SD",3,94.0,85.0,183,74.0,20.0,4.0,2.0,182,46.0,39.0,10.0,5.0
118401403,"LUZERNE",18,"CRESTWOOD SD",5,87.3,76.3,236,63.6,23.7,8.1,4.7,236,37.7,38.6,14.0,9.7
118401403,"LUZERNE",18,"CRESTWOOD SD",8,72.0,80.8,250,46.8,25.2,17.6,10.4,250,46.4,34.4,12.8,6.4
118401403,"LUZERNE",18,"CRESTWOOD SD",11,63.7,80.8,256,33.6,30.1,18.0,18.4,256,52.3,28.5,10.9,8.2
118401603,"LUZERNE",18,"DALLAS SD",3,93.0,86.0,199,68.0,25.0,6.0,2.0,199,47.0,39.0,9.0,6.0
118401603,"LUZERNE",18,"DALLAS SD",5,84.3,73.4,217,50.2,34.1,13.4,2.3,218,27.1,46.3,16.1,10.6
118401603,"LUZERNE",18,"DALLAS SD",8,73.5,80.9,215,42.8,30.7,16.7,9.8,214,47.7,33.2,9.8,9.3
118401603,"LUZERNE",18,"DALLAS SD",11,55.6,80.1,207,25.6,30.0,21.7,22.7,207,44.4,35.7,8.7,11.1
118402603,"LUZERNE",18,"GREATER NANTICOKE AREA",3,85.0,63.0,109,57.0,28.0,10.0,5.0,109,25.0,38.0,14.0,24.0
118402603,"LUZERNE",18,"GREATER NANTICOKE AREA",5,61.8,52.5,141,27.0,34.8,19.1,19.1,141,14.9,37.6,18.4,29.1
118402603,"LUZERNE",18,"GREATER NANTICOKE AREA",8,61.2,64.6,191,42.9,18.3,15.7,23.0,192,33.3,31.3,10.4,25.0
118402603,"LUZERNE",18,"GREATER NANTICOKE AREA",11,48.9,61.3,178,20.2,28.7,15.7,35.4,178,24.2,37.1,16.3,22.5
118403003,"LUZERNE",18,"HANOVER AREA SD",3,84.0,57.0,137,43.0,41.0,12.0,4.0,139,22.0,35.0,25.0,18.0
118403003,"LUZERNE",18,"HANOVER AREA SD",5,70.4,65.5,142,32.4,38.0,16.9,12.7,142,25.4,40.1,18.3,16.2
118403003,"LUZERNE",18,"HANOVER AREA SD",8,68.0,61.6,156,37.2,30.8,22.4,9.6,156,40.4,21.2,21.2,17.3
118403003,"LUZERNE",18,"HANOVER AREA SD",11,51.8,55.1,168,16.1,35.7,20.2,28.0,169,24.3,30.8,26.0,18.9
118403302,"LUZERNE",18,"HAZLETON AREA SD",3,74.0,60.0,553,41.0,33.0,15.0,11.0,553,25.0,35.0,19.0,21.0
118403302,"LUZERNE",18,"HAZLETON AREA SD",5,69.7,63.0,692,40.9,28.8,22.1,8.2,694,22.5,40.5,19.0,18.0
118403302,"LUZERNE",18,"HAZLETON AREA SD",8,61.5,61.1,800,33.9,27.6,18.6,19.9,797,29.5,31.6,16.4,22.5
118403302,"LUZERNE",18,"HAZLETON AREA SD",11,40.7,51.9,704,17.8,22.9,21.2,38.2,702,21.8,30.1,18.4,29.8
118403903,"LUZERNE",18,"LAKE-LEHMAN SD",3,86.0,85.0,137,55.0,31.0,7.0,7.0,135,42.0,43.0,8.0,7.0
118403903,"LUZERNE",18,"LAKE-LEHMAN SD",5,63.7,75.6,168,29.8,33.9,25.0,11.3,168,25.6,50.0,14.9,9.5
118403903,"LUZERNE",18,"LAKE-LEHMAN SD",8,40.7,55.0,182,12.1,28.6,31.9,27.5,182,22.0,33.0,25.3,19.8
118403903,"LUZERNE",18,"LAKE-LEHMAN SD",11,34.0,59.1,150,13.3,20.7,28.7,37.3,149,24.2,34.9,14.1,26.8
118406003,"LUZERNE",18,"NORTHWEST AREA SD",3,85.0,73.0,109,52.0,33.0,12.0,3.0,110,42.0,31.0,18.0,9.0
118406003,"LUZERNE",18,"NORTHWEST AREA SD",5,64.2,61.7,106,21.7,42.5,28.3,7.5,107,17.8,43.9,26.2,12.1
118406003,"LUZERNE",18,"NORTHWEST AREA SD",8,70.5,71.3,115,38.3,32.2,11.3,18.3,115,47.8,23.5,9.6,19.1
118406003,"LUZERNE",18,"NORTHWEST AREA SD",11,47.1,80.9,89,21.3,25.8,34.8,18.0,89,41.6,39.3,4.5,14.6
118406602,"LUZERNE",18,"PITTSTON AREA SD",3,92.0,74.0,206,66.0,26.0,5.0,3.0,204,32.0,42.0,17.0,8.0
118406602,"LUZERNE",18,"PITTSTON AREA SD",5,69.9,59.8,246,39.0,30.9,21.5,8.5,246,17.1,42.7,15.0,25.2
118406602,"LUZERNE",18,"PITTSTON AREA SD",8,67.5,67.1,271,37.6,29.9,15.9,16.6,270,31.5,35.6,14.8,18.1
118406602,"LUZERNE",18,"PITTSTON AREA SD",11,47.8,61.9,249,16.9,30.9,22.1,30.1,249,22.9,39.0,17.7,20.5
118408852,"LUZERNE",18,"WILKES-BARRE AREA SD",3,90.0,71.0,475,60.0,30.0,8.0,2.0,475,31.0,40.0,18.0,11.0
118408852,"LUZERNE",18,"WILKES-BARRE AREA SD",5,83.1,71.3,509,48.1,35.0,14.1,2.8,509,25.5,45.8,18.3,10.4
118408852,"LUZERNE",18,"WILKES-BARRE AREA SD",8,62.8,67.5,535,30.5,32.3,21.5,15.7,534,36.0,31.5,15.4,17.2
118408852,"LUZERNE",18,"WILKES-BARRE AREA SD",11,68.4,80.3,525,38.5,29.9,18.7,13.0,525,43.2,37.1,9.9,9.7
118409203,"LUZERNE",18,"WYOMING AREA SD",3,94.0,87.0,163,65.0,29.0,5.0,1.0,161,42.0,45.0,9.0,4.0
118409203,"LUZERNE",18,"WYOMING AREA SD",5,93.1,83.5,176,63.6,29.5,6.3,0.6,176,46.0,37.5,11.9,4.5
118409203,"LUZERNE",18,"WYOMING AREA SD",8,81.0,80.5,200,59.0,22.0,7.5,11.5,200,54.5,26.0,11.5,8.0
118409203,"LUZERNE",18,"WYOMING AREA SD",11,58.2,81.1,218,30.7,27.5,19.3,22.5,217,47.5,33.6,10.6,8.3
118409302,"LUZERNE",18,"WYOMING VALLEY WEST SD",3,90.0,73.0,358,62.0,28.0,8.0,3.0,356,35.0,38.0,17.0,9.0
118409302,"LUZERNE",18,"WYOMING VALLEY WEST SD",5,74.7,69.2,380,40.8,33.9,19.5,5.8,380,22.6,46.6,18.4,12.4
118409302,"LUZERNE",18,"WYOMING VALLEY WEST SD",8,60.0,61.1,437,27.0,33.0,20.1,19.9,434,24.7,36.4,16.8,22.1
118409302,"LUZERNE",18,"WYOMING VALLEY WEST SD",11,41.8,68.6,335,21.8,20.0,18.5,39.7,335,34.0,34.6,13.1,18.2
117412003,"LYCOMING",17,"EAST LYCOMING SD",3,95.0,86.0,124,75.0,20.0,3.0,2.0,124,48.0,38.0,10.0,4.0
117412003,"LYCOMING",17,"EAST LYCOMING SD",5,84.6,72.3,130,59.2,25.4,8.5,6.9,130,28.5,43.8,13.1,14.6
117412003,"LYCOMING",17,"EAST LYCOMING SD",8,67.2,63.2,125,49.6,17.6,18.4,14.4,125,32.0,31.2,15.2,21.6
117412003,"LYCOMING",17,"EAST LYCOMING SD",11,57.8,72.5,142,27.5,30.3,21.1,21.1,142,50.7,21.8,10.6,16.9
117414003,"LYCOMING",17,"JERSEY SHORE AREA SD",3,77.0,64.0,187,47.0,30.0,13.0,9.0,186,26.0,38.0,19.0,17.0
117414003,"LYCOMING",17,"JERSEY SHORE AREA SD",5,71.9,61.8,217,39.6,32.3,15.7,12.4,215,18.1,43.7,18.6,19.5
117414003,"LYCOMING",17,"JERSEY SHORE AREA SD",8,59.4,65.1,254,22.0,37.4,23.6,16.9,252,34.9,30.2,17.9,17.1
117414003,"LYCOMING",17,"JERSEY SHORE AREA SD",11,54.4,68.8,215,28.8,25.6,23.7,21.9,215,29.3,39.5,14.0,17.2
117414203,"LYCOMING",17,"LOYALSOCK TOWNSHIP SD",3,86.0,79.0,74,47.0,39.0,12.0,1.0,74,32.0,47.0,9.0,11.0
117414203,"LYCOMING",17,"LOYALSOCK TOWNSHIP SD",5,81.5,78.3,97,48.5,33.0,14.4,4.1,97,27.8,50.5,12.4,9.3
117414203,"LYCOMING",17,"LOYALSOCK TOWNSHIP SD",8,80.5,79.6,123,50.4,30.1,14.6,4.9,123,46.3,33.3,13.0,7.3
117414203,"LYCOMING",17,"LOYALSOCK TOWNSHIP SD",11,76.5,87.0,115,39.1,37.4,16.5,7.0,115,47.0,40.0,7.0,6.1
117415004,"LYCOMING",17,"MONTGOMERY AREA SD",3,95.0,90.0,67,73.0,22.0,3.0,1.0,67,45.0,45.0,10.0,0.0
117415004,"LYCOMING",17,"MONTGOMERY AREA SD",5,96.8,84.4,64,73.4,23.4,3.1,0.0,64,21.9,62.5,9.4,6.3
117415004,"LYCOMING",17,"MONTGOMERY AREA SD",8,83.0,83.0,82,59.8,23.2,8.5,8.5,82,41.5,41.5,6.1,11.0
117415004,"LYCOMING",17,"MONTGOMERY AREA SD",11,77.5,78.8,71,42.3,35.2,14.1,8.5,71,40.8,38.0,9.9,11.3
117415103,"LYCOMING",17,"MONTOURSVILLE AREA SD",3,91.0,78.0,142,68.0,23.0,6.0,4.0,142,39.0,39.0,14.0,8.0
117415103,"LYCOMING",17,"MONTOURSVILLE AREA SD",5,71.7,68.7,134,36.6,35.1,20.1,8.2,134,19.4,49.3,17.9,13.4
117415103,"LYCOMING",17,"MONTOURSVILLE AREA SD",8,73.5,70.8,192,41.7,31.8,16.7,9.9,192,35.9,34.9,18.8,10.4
117415103,"LYCOMING",17,"MONTOURSVILLE AREA SD",11,71.3,86.5,185,30.8,40.5,16.2,12.4,185,52.4,34.1,7.6,5.9
117415303,"LYCOMING",17,"MUNCY SD",3,88.0,64.0,82,62.0,26.0,6.0,6.0,82,29.0,35.0,13.0,22.0
117415303,"LYCOMING",17,"MUNCY SD",5,85.7,68.3,63,57.1,28.6,9.5,4.8,63,27.0,41.3,19.0,12.7
117415303,"LYCOMING",17,"MUNCY SD",8,67.7,69.9,93,41.9,25.8,15.1,17.2,93,37.6,32.3,14.0,16.1
117415303,"LYCOMING",17,"MUNCY SD",11,55.2,77.6,76,28.9,26.3,19.7,25.0,76,51.3,26.3,5.3,17.1
117416103,"LYCOMING",17,"SOUTH WILLIAMSPORT AREA",3,85.0,69.0,91,65.0,20.0,10.0,5.0,91,33.0,36.0,15.0,15.0
117416103,"LYCOMING",17,"SOUTH WILLIAMSPORT AREA",5,77.0,62.4,109,49.5,27.5,14.7,8.3,109,16.5,45.9,22.0,15.6
117416103,"LYCOMING",17,"SOUTH WILLIAMSPORT AREA",8,71.8,74.2,128,39.8,32.0,14.8,13.3,128,35.9,38.3,11.7,14.1
117416103,"LYCOMING",17,"SOUTH WILLIAMSPORT AREA",11,61.9,77.9,113,34.5,27.4,17.7,20.4,113,49.6,28.3,10.6,11.5
117417202,"LYCOMING",17,"WILLIAMSPORT AREA SD",3,72.0,59.0,388,36.0,36.0,20.0,9.0,388,24.0,35.0,20.0,21.0
117417202,"LYCOMING",17,"WILLIAMSPORT AREA SD",5,73.9,63.1,438,37.4,36.5,16.4,9.6,437,17.6,45.5,19.9,16.9
117417202,"LYCOMING",17,"WILLIAMSPORT AREA SD",8,51.5,52.5,474,27.4,24.1,19.6,28.9,474,24.7,27.8,18.4,29.1
117417202,"LYCOMING",17,"WILLIAMSPORT AREA SD",11,41.9,61.0,344,21.8,20.1,23.5,34.6,343,25.4,35.6,16.3,22.7
109420803,"MCKEAN",9,"BRADFORD AREA SD",3,86.0,64.0,161,47.0,39.0,9.0,6.0,161,29.0,35.0,16.0,20.0
109420803,"MCKEAN",9,"BRADFORD AREA SD",5,60.5,57.6,205,28.8,31.7,25.4,14.1,205,13.7,43.9,20.5,22.0
109420803,"MCKEAN",9,"BRADFORD AREA SD",8,66.4,62.2,259,34.0,32.4,15.1,18.5,256,31.3,30.9,11.7,26.2
109420803,"MCKEAN",9,"BRADFORD AREA SD",11,45.7,58.5,199,24.1,21.6,24.6,29.6,200,22.5,36.0,20.0,21.5
109422303,"MCKEAN",9,"KANE AREA SD",3,79.0,67.0,95,36.0,43.0,15.0,6.0,95,24.0,43.0,20.0,13.0
109422303,"MCKEAN",9,"KANE AREA SD",5,65.6,62.2,90,35.6,30.0,22.2,12.2,90,20.0,42.2,24.4,13.3
109422303,"MCKEAN",9,"KANE AREA SD",8,67.3,70.7,116,37.1,30.2,19.8,12.9,116,34.5,36.2,15.5,13.8
109422303,"MCKEAN",9,"KANE AREA SD",11,46.5,62.5,88,17.0,29.5,13.6,39.8,88,26.1,36.4,15.9,21.6
109426003,"MCKEAN",9,"OTTO-ELDRED SD",3,83.0,56.0,61,34.0,49.0,11.0,5.0,61,23.0,33.0,18.0,26.0
109426003,"MCKEAN",9,"OTTO-ELDRED SD",5,80.0,80.0,45,35.6,44.4,17.8,2.2,45,35.6,44.4,17.8,2.2
109426003,"MCKEAN",9,"OTTO-ELDRED SD",8,53.2,49.3,79,24.1,29.1,24.1,22.8,79,13.9,35.4,19.0,31.6
109426003,"MCKEAN",9,"OTTO-ELDRED SD",11,44.0,54.2,59,25.4,18.6,18.6,37.3,59,23.7,30.5,13.6,32.2
109426303,"MCKEAN",9,"PORT ALLEGANY SD",3,73.0,60.0,75,45.0,28.0,17.0,9.0,75,19.0,41.0,16.0,24.0
109426303,"MCKEAN",9,"PORT ALLEGANY SD",5,71.2,61.2,87,37.9,33.3,8.0,20.7,85,9.4,51.8,11.8,27.1
109426303,"MCKEAN",9,"PORT ALLEGANY SD",8,60.0,61.0,100,36.0,24.0,25.0,15.0,100,24.0,37.0,16.0,23.0
109426303,"MCKEAN",9,"PORT ALLEGANY SD",11,29.8,45.7,94,12.8,17.0,19.1,51.1,94,22.3,23.4,16.0,38.3
109427503,"MCKEAN",9,"SMETHPORT AREA SD",3,69.0,59.0,78,23.0,46.0,19.0,12.0,78,23.0,36.0,9.0,32.0
109427503,"MCKEAN",9,"SMETHPORT AREA SD",5,60.0,75.0,60,31.7,28.3,33.3,6.7,60,33.3,41.7,15.0,10.0
109427503,"MCKEAN",9,"SMETHPORT AREA SD",8,48.3,51.7,89,23.6,24.7,22.5,29.2,89,18.0,33.7,22.5,25.8
109427503,"MCKEAN",9,"SMETHPORT AREA SD",11,56.4,70.4,71,28.2,28.2,16.9,26.8,71,32.4,38.0,8.5,21.1
104431304,"MERCER",4,"COMMODORE PERRY SD",3,87.0,73.0,43,47.0,40.0,7.0,7.0,43,26.0,47.0,12.0,16.0
104431304,"MERCER",4,"COMMODORE PERRY SD",5,64.1,66.6,39,43.6,20.5,33.3,2.6,39,33.3,33.3,17.9,15.4
104431304,"MERCER",4,"COMMODORE PERRY SD",8,42.0,46.0,50,18.0,24.0,32.0,26.0,50,14.0,32.0,30.0,24.0
104431304,"MERCER",4,"COMMODORE PERRY SD",11,68.5,81.4,54,29.6,38.9,25.9,5.6,54,37.0,44.4,7.4,11.1
104432503,"MERCER",4,"FARRELL AREA SD",3,56.0,46.0,76,17.0,39.0,29.0,14.0,76,5.0,41.0,24.0,30.0
104432503,"MERCER",4,"FARRELL AREA SD",5,64.1,34.6,78,21.8,42.3,23.1,12.8,78,3.8,30.8,25.6,39.7
104432503,"MERCER",4,"FARRELL AREA SD",8,24.5,38.8,86,4.7,19.8,27.9,47.7,85,15.3,23.5,31.8,29.4
104432503,"MERCER",4,"FARRELL AREA SD",11,27.5,45.1,51,2.0,25.5,41.2,31.4,51,3.9,41.2,17.6,37.3
104432803,"MERCER",4,"GREENVILLE AREA SD",3,83.0,72.0,117,54.0,29.0,13.0,4.0,117,34.0,38.0,18.0,10.0
