"2006 PSSA District Level Results: % of Students at Each Performance Level (Full Academic Year)",,,,,,,,,,,,,,,,
"* Groups that have less than 10 students assessed are noted by an asterisk (*). Performance level totals may not add up to 100 due to rounding.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"AUN","County","IU","District Name","Grade","Number scored in Math","Math Advanced & Proficient","Math Advanced","Math Proficient","Math Basic","Math Below Basic","Number scored in Reading","Reading Advanced & Proficient","Reading Advanced","Reading Proficient","Reading Basic","Reading Below Basic"
101631503,"WASHINGTON",1,"CALIFORNIA AREA SD",6,69,59.4,31.9,27.5,23.2,17.4,69,60.8,33.3,27.5,26.1,13.0
101631503,"WASHINGTON",1,"CALIFORNIA AREA SD",7,75,77.3,32.0,45.3,14.7,8.0,75,72.0,30.7,41.3,17.3,10.7
101631503,"WASHINGTON",1,"CALIFORNIA AREA SD",8,87,62.0,40.2,21.8,16.1,21.8,87,73.5,49.4,24.1,10.3,16.1
101631503,"WASHINGTON",1,"CALIFORNIA AREA SD",11,81,43.2,21.0,22.2,22.2,34.6,81,56.8,27.2,29.6,17.3,25.9
101631703,"WASHINGTON",1,"CANON-MCMILLAN SD",3,335,95.0,79.0,16.0,4.0,1.0,335,88.0,47.0,41.0,8.0,4.0
101631703,"WASHINGTON",1,"CANON-MCMILLAN SD",4,320,89.3,53.4,35.9,6.9,3.8,320,84.7,47.5,37.2,10.9,4.4
101631703,"WASHINGTON",1,"CANON-MCMILLAN SD",5,337,81.3,46.6,34.7,15.7,3.0,337,78.7,31.8,46.9,14.2,7.1
101631703,"WASHINGTON",1,"CANON-MCMILLAN SD",6,303,75.2,35.3,39.9,15.8,8.9,303,79.9,42.6,37.3,16.2,4.0
101631703,"WASHINGTON",1,"CANON-MCMILLAN SD",7,366,67.2,28.4,38.8,21.6,11.2,363,77.4,39.7,37.7,14.3,8.3
101631703,"WASHINGTON",1,"CANON-MCMILLAN SD",8,371,63.3,29.9,33.4,22.9,13.7,371,71.5,39.4,32.1,15.9,12.7
101631703,"WASHINGTON",1,"CANON-MCMILLAN SD",11,359,55.7,27.0,28.7,18.9,25.3,359,73.9,38.2,35.7,15.9,10.3
101631803,"WASHINGTON",1,"CHARLEROI SD",3,112,77.0,43.0,34.0,15.0,8.0,112,63.0,24.0,39.0,16.0,21.0
101631803,"WASHINGTON",1,"CHARLEROI SD",4,118,66.9,25.4,41.5,17.8,15.3,118,66.9,23.7,43.2,21.2,11.9
101631803,"WASHINGTON",1,"CHARLEROI SD",5,117,62.4,31.6,30.8,22.2,15.4,117,63.3,13.7,49.6,14.5,22.2
101631803,"WASHINGTON",1,"CHARLEROI SD",6,140,62.1,26.4,35.7,22.1,15.7,141,69.6,27.0,42.6,18.4,12.1
101631803,"WASHINGTON",1,"CHARLEROI SD",7,130,47.0,8.5,38.5,17.7,35.4,131,54.2,22.9,31.3,21.4,24.4
101631803,"WASHINGTON",1,"CHARLEROI SD",8,125,52.0,23.2,28.8,24.8,23.2,125,56.8,28.8,28.0,21.6,21.6
101631803,"WASHINGTON",1,"CHARLEROI SD",11,119,36.1,9.2,26.9,34.5,29.4,119,78.2,22.7,55.5,16.0,5.9
101631903,"WASHINGTON",1,"CHARTIERS-HOUSTON SD",3,105,87.0,60.0,27.0,9.0,5.0,105,75.0,22.0,53.0,13.0,11.0
101631903,"WASHINGTON",1,"CHARTIERS-HOUSTON SD",4,59,86.5,47.5,39.0,6.8,6.8,59,78.0,30.5,47.5,13.6,8.5
101631903,"WASHINGTON",1,"CHARTIERS-HOUSTON SD",5,95,65.2,36.8,28.4,22.1,12.6,95,66.3,18.9,47.4,14.7,18.9
101631903,"WASHINGTON",1,"CHARTIERS-HOUSTON SD",6,92,64.1,33.7,30.4,19.6,16.3,92,59.8,23.9,35.9,26.1,14.1
101631903,"WASHINGTON",1,"CHARTIERS-HOUSTON SD",7,96,70.9,43.8,27.1,15.6,13.5,96,71.9,43.8,28.1,16.7,11.5
101631903,"WASHINGTON",1,"CHARTIERS-HOUSTON SD",8,91,60.5,33.0,27.5,19.8,19.8,91,75.9,49.5,26.4,13.2,11.0
101631903,"WASHINGTON",1,"CHARTIERS-HOUSTON SD",11,97,53.6,27.8,25.8,20.6,25.8,99,69.7,35.4,34.3,15.2,15.2
101632403,"WASHINGTON",1,"FORT CHERRY SD",3,85,86.0,44.0,42.0,13.0,1.0,85,76.0,36.0,40.0,11.0,13.0
101632403,"WASHINGTON",1,"FORT CHERRY SD",4,94,81.9,40.4,41.5,9.6,8.5,94,67.0,20.2,46.8,21.3,11.7
101632403,"WASHINGTON",1,"FORT CHERRY SD",5,88,75.0,27.3,47.7,18.2,6.8,88,70.4,28.4,42.0,12.5,17.0
101632403,"WASHINGTON",1,"FORT CHERRY SD",6,94,67.0,31.9,35.1,18.1,14.9,94,72.3,35.1,37.2,17.0,10.6
101632403,"WASHINGTON",1,"FORT CHERRY SD",7,88,59.1,30.7,28.4,15.9,25.0,88,59.1,21.6,37.5,25.0,15.9
101632403,"WASHINGTON",1,"FORT CHERRY SD",8,107,57.9,24.3,33.6,16.8,25.2,107,60.8,40.2,20.6,20.6,18.7
101632403,"WASHINGTON",1,"FORT CHERRY SD",11,105,48.6,21.9,26.7,18.1,33.3,105,79.0,33.3,45.7,14.3,6.7
101633903,"WASHINGTON",1,"MCGUFFEY SD",3,144,84.0,46.0,38.0,10.0,6.0,144,59.0,26.0,33.0,21.0,20.0
101633903,"WASHINGTON",1,"MCGUFFEY SD",4,166,80.2,38.0,42.2,7.2,12.7,166,66.9,24.7,42.2,18.7,14.5
101633903,"WASHINGTON",1,"MCGUFFEY SD",5,158,62.0,27.8,34.2,26.6,11.4,158,65.2,19.0,46.2,17.1,17.7
101633903,"WASHINGTON",1,"MCGUFFEY SD",6,180,65.0,33.3,31.7,20.0,15.0,180,63.9,27.8,36.1,18.3,17.8
101633903,"WASHINGTON",1,"MCGUFFEY SD",7,196,70.4,35.2,35.2,15.3,14.3,196,67.3,35.2,32.1,17.9,14.8
101633903,"WASHINGTON",1,"MCGUFFEY SD",8,169,70.4,40.8,29.6,15.4,14.2,169,77.5,52.1,25.4,13.6,8.9
101633903,"WASHINGTON",1,"MCGUFFEY SD",11,185,46.5,16.2,30.3,22.2,31.4,186,62.4,19.4,43.0,23.1,14.5
101636503,"WASHINGTON",1,"PETERS TOWNSHIP SD",3,297,97.0,78.0,19.0,2.0,0.0,297,88.0,51.0,37.0,9.0,3.0
101636503,"WASHINGTON",1,"PETERS TOWNSHIP SD",4,322,87.9,48.8,39.1,8.7,3.4,322,86.6,44.4,42.2,8.1,5.3
101636503,"WASHINGTON",1,"PETERS TOWNSHIP SD",5,333,86.5,60.4,26.1,9.0,4.5,333,86.4,40.8,45.6,9.3,4.2
101636503,"WASHINGTON",1,"PETERS TOWNSHIP SD",6,313,89.1,61.0,28.1,7.3,3.5,313,89.8,55.0,34.8,6.4,3.8
101636503,"WASHINGTON",1,"PETERS TOWNSHIP SD",7,296,91.5,67.9,23.6,5.7,2.7,296,93.9,66.9,27.0,5.1,1.0
101636503,"WASHINGTON",1,"PETERS TOWNSHIP SD",8,321,84.4,65.4,19.0,11.5,4.0,321,93.1,70.7,22.4,4.7,2.2
101636503,"WASHINGTON",1,"PETERS TOWNSHIP SD",11,329,76.6,52.6,24.0,14.3,9.1,329,86.6,54.7,31.9,8.2,5.2
101637002,"WASHINGTON",1,"RINGGOLD SD",3,231,81.0,50.0,31.0,11.0,7.0,231,61.0,23.0,38.0,18.0,20.0
101637002,"WASHINGTON",1,"RINGGOLD SD",4,226,70.3,33.6,36.7,13.3,16.4,226,62.4,21.7,40.7,21.7,15.9
101637002,"WASHINGTON",1,"RINGGOLD SD",5,240,54.2,24.6,29.6,26.3,19.6,239,51.1,10.5,40.6,20.5,28.5
101637002,"WASHINGTON",1,"RINGGOLD SD",6,280,55.3,24.6,30.7,20.4,24.3,280,58.6,21.8,36.8,21.1,20.4
101637002,"WASHINGTON",1,"RINGGOLD SD",7,297,52.5,23.2,29.3,21.2,26.3,297,55.6,25.6,30.0,20.9,23.6
101637002,"WASHINGTON",1,"RINGGOLD SD",8,294,48.6,21.4,27.2,26.2,25.2,294,59.6,32.7,26.9,17.3,23.1
101637002,"WASHINGTON",1,"RINGGOLD SD",11,267,44.6,12.0,32.6,22.1,33.3,267,58.1,19.5,38.6,21.7,20.2
101638003,"WASHINGTON",1,"TRINITY AREA SD",3,239,87.0,52.0,35.0,10.0,3.0,238,75.0,31.0,44.0,16.0,9.0
101638003,"WASHINGTON",1,"TRINITY AREA SD",4,277,85.9,52.0,33.9,9.4,4.7,277,83.0,39.0,44.0,9.4,7.6
101638003,"WASHINGTON",1,"TRINITY AREA SD",5,269,68.1,30.9,37.2,19.7,12.3,269,59.9,11.9,48.0,18.6,21.6
101638003,"WASHINGTON",1,"TRINITY AREA SD",6,234,76.9,42.7,34.2,18.4,4.7,234,74.8,34.2,40.6,14.1,11.1
101638003,"WASHINGTON",1,"TRINITY AREA SD",7,286,70.3,33.9,36.4,17.8,11.9,286,75.5,41.6,33.9,14.3,10.1
101638003,"WASHINGTON",1,"TRINITY AREA SD",8,296,55.7,32.1,23.6,22.6,21.6,296,73.0,44.3,28.7,14.9,12.2
101638003,"WASHINGTON",1,"TRINITY AREA SD",11,312,58.6,29.8,28.8,18.6,22.8,312,67.0,31.1,35.9,18.9,14.1
101638803,"WASHINGTON",1,"WASHINGTON SD",3,118,81.0,45.0,36.0,9.0,9.0,118,51.0,22.0,29.0,25.0,24.0
101638803,"WASHINGTON",1,"WASHINGTON SD",4,110,65.5,37.3,28.2,14.5,20.0,110,52.7,20.9,31.8,23.6,23.6
101638803,"WASHINGTON",1,"WASHINGTON SD",5,142,57.7,35.2,22.5,26.8,15.5,142,43.6,7.0,36.6,20.4,35.9
101638803,"WASHINGTON",1,"WASHINGTON SD",6,146,48.6,23.3,25.3,24.7,26.7,146,46.5,21.2,25.3,26.7,26.7
101638803,"WASHINGTON",1,"WASHINGTON SD",7,148,58.8,33.8,25.0,12.8,28.4,147,57.2,25.2,32.0,19.0,23.8
101638803,"WASHINGTON",1,"WASHINGTON SD",8,137,54.7,29.9,24.8,16.8,28.5,138,64.5,32.6,31.9,16.7,18.8
101638803,"WASHINGTON",1,"WASHINGTON SD",11,128,33.6,14.8,18.8,17.2,49.2,127,65.3,29.1,36.2,18.9,15.7
119648303,"WAYNE",19,"WALLENPAUPACK AREA SD",3,249,91.0,69.0,22.0,6.0,3.0,249,82.0,43.0,39.0,10.0,8.0
119648303,"WAYNE",19,"WALLENPAUPACK AREA SD",4,285,89.8,59.3,30.5,7.7,2.5,285,79.3,38.2,41.1,11.6,9.1
119648303,"WAYNE",19,"WALLENPAUPACK AREA SD",5,272,78.7,55.9,22.8,14.7,6.6,272,72.8,33.1,39.7,15.8,11.4
119648303,"WAYNE",19,"WALLENPAUPACK AREA SD",6,298,72.4,35.2,37.2,18.8,8.7,298,75.8,38.9,36.9,16.4,7.7
119648303,"WAYNE",19,"WALLENPAUPACK AREA SD",7,328,71.9,33.2,38.7,18.3,9.8,328,78.7,41.5,37.2,14.9,6.4
119648303,"WAYNE",19,"WALLENPAUPACK AREA SD",8,357,67.2,38.1,29.1,22.7,10.1,357,79.3,51.0,28.3,12.0,8.7
119648303,"WAYNE",19,"WALLENPAUPACK AREA SD",11,307,61.9,34.2,27.7,20.5,17.6,306,76.5,32.7,43.8,16.0,7.5
119648703,"WAYNE",19,"WAYNE HIGHLANDS SD",3,231,98.0,67.0,31.0,2.0,0.0,229,84.0,36.0,48.0,7.0,8.0
119648703,"WAYNE",19,"WAYNE HIGHLANDS SD",4,229,90.0,62.9,27.1,6.6,3.5,227,82.4,44.5,37.9,14.5,3.1
119648703,"WAYNE",19,"WAYNE HIGHLANDS SD",5,237,85.3,60.8,24.5,12.7,2.1,238,78.6,28.2,50.4,15.5,5.9
119648703,"WAYNE",19,"WAYNE HIGHLANDS SD",6,274,85.0,48.5,36.5,8.4,6.6,274,78.1,40.9,37.2,15.0,6.9
119648703,"WAYNE",19,"WAYNE HIGHLANDS SD",7,239,81.2,50.2,31.0,11.7,7.1,239,69.9,32.2,37.7,17.6,12.6
119648703,"WAYNE",19,"WAYNE HIGHLANDS SD",8,245,78.0,49.4,28.6,16.3,5.7,245,76.7,46.5,30.2,11.8,11.4
119648703,"WAYNE",19,"WAYNE HIGHLANDS SD",11,252,56.3,34.5,21.8,17.1,26.6,252,59.5,27.0,32.5,16.3,24.2
119648903,"WAYNE",19,"WESTERN WAYNE SD",3,178,91.0,54.0,37.0,5.0,3.0,178,74.0,37.0,37.0,18.0,8.0
119648903,"WAYNE",19,"WESTERN WAYNE SD",4,166,75.9,32.5,43.4,14.5,9.6,165,70.9,33.3,37.6,21.2,7.9
119648903,"WAYNE",19,"WESTERN WAYNE SD",5,190,60.5,36.8,23.7,19.5,20.0,190,64.7,20.5,44.2,20.0,15.3
119648903,"WAYNE",19,"WESTERN WAYNE SD",6,149,55.7,26.8,28.9,20.8,23.5,150,65.3,33.3,32.0,22.7,12.0
119648903,"WAYNE",19,"WESTERN WAYNE SD",7,176,69.3,38.6,30.7,18.8,11.9,176,69.9,38.1,31.8,17.6,12.5
119648903,"WAYNE",19,"WESTERN WAYNE SD",8,214,54.2,27.6,26.6,28.5,17.3,213,66.7,31.0,35.7,19.7,13.6
119648903,"WAYNE",19,"WESTERN WAYNE SD",11,182,39.0,18.7,20.3,23.1,37.9,181,49.1,17.1,32.0,22.1,28.7
107650603,"WESTMORELAND",7,"BELLE VERNON AREA SD",3,191,88.0,67.0,21.0,10.0,2.0,191,74.0,34.0,40.0,14.0,12.0
107650603,"WESTMORELAND",7,"BELLE VERNON AREA SD",4,195,82.6,44.1,38.5,7.2,10.3,195,68.2,27.2,41.0,16.9,14.9
107650603,"WESTMORELAND",7,"BELLE VERNON AREA SD",5,206,71.4,44.2,27.2,18.4,10.2,206,69.0,20.9,48.1,15.5,15.5
107650603,"WESTMORELAND",7,"BELLE VERNON AREA SD",6,210,71.9,35.2,36.7,9.5,18.6,210,69.5,33.3,36.2,16.7,13.8
107650603,"WESTMORELAND",7,"BELLE VERNON AREA SD",7,219,66.2,22.8,43.4,19.6,14.2,219,73.5,32.9,40.6,18.7,7.8
107650603,"WESTMORELAND",7,"BELLE VERNON AREA SD",8,256,57.0,28.5,28.5,22.7,20.3,256,79.7,50.0,29.7,11.3,9.0
107650603,"WESTMORELAND",7,"BELLE VERNON AREA SD",11,174,58.6,24.7,33.9,19.5,21.8,174,77.0,33.3,43.7,11.5,11.5
107650703,"WESTMORELAND",7,"BURRELL SD",3,140,94.0,65.0,29.0,5.0,1.0,140,87.0,47.0,40.0,9.0,4.0
107650703,"WESTMORELAND",7,"BURRELL SD",4,143,84.7,49.0,35.7,11.2,4.2,143,83.3,48.3,35.0,12.6,4.2
107650703,"WESTMORELAND",7,"BURRELL SD",5,156,78.8,47.4,31.4,20.5,0.6,156,78.8,30.1,48.7,11.5,9.6
107650703,"WESTMORELAND",7,"BURRELL SD",6,169,70.4,42.0,28.4,19.5,10.1,169,76.9,39.6,37.3,17.2,5.9
107650703,"WESTMORELAND",7,"BURRELL SD",7,165,81.8,40.6,41.2,15.2,3.0,165,77.0,39.4,37.6,18.8,4.2
107650703,"WESTMORELAND",7,"BURRELL SD",8,183,72.7,37.2,35.5,18.6,8.7,183,85.2,50.8,34.4,9.3,5.5
107650703,"WESTMORELAND",7,"BURRELL SD",11,181,55.8,33.7,22.1,23.2,21.0,181,77.3,32.0,45.3,17.7,5.0
107651603,"WESTMORELAND",7,"DERRY AREA SD",3,153,90.0,65.0,25.0,7.0,3.0,152,78.0,43.0,35.0,16.0,6.0
107651603,"WESTMORELAND",7,"DERRY AREA SD",4,185,75.7,40.0,35.7,17.8,6.5,185,76.2,38.4,37.8,17.3,6.5
107651603,"WESTMORELAND",7,"DERRY AREA SD",5,177,69.5,36.2,33.3,27.1,3.4,177,77.9,35.0,42.9,13.0,9.0
107651603,"WESTMORELAND",7,"DERRY AREA SD",6,180,65.6,41.7,23.9,17.8,16.7,180,69.4,33.3,36.1,20.6,10.0
107651603,"WESTMORELAND",7,"DERRY AREA SD",7,208,75.0,38.5,36.5,15.9,9.1,208,70.7,32.2,38.5,19.7,9.6
107651603,"WESTMORELAND",7,"DERRY AREA SD",8,241,70.1,39.4,30.7,18.7,11.2,241,75.6,54.4,21.2,14.9,9.5
107651603,"WESTMORELAND",7,"DERRY AREA SD",11,220,59.5,30.9,28.6,20.9,19.5,220,75.0,31.8,43.2,15.0,10.0
107652603,"WESTMORELAND",7,"FRANKLIN REGIONAL SD",3,256,94.0,81.0,13.0,3.0,4.0,255,88.0,51.0,37.0,8.0,4.0
107652603,"WESTMORELAND",7,"FRANKLIN REGIONAL SD",4,239,92.0,52.7,39.3,6.3,1.7,240,86.2,43.3,42.9,12.5,1.3
107652603,"WESTMORELAND",7,"FRANKLIN REGIONAL SD",5,281,75.1,35.6,39.5,19.6,5.3,281,76.9,27.8,49.1,13.5,9.6
107652603,"WESTMORELAND",7,"FRANKLIN REGIONAL SD",6,296,83.4,47.3,36.1,10.8,5.7,296,85.1,43.9,41.2,8.4,6.4
107652603,"WESTMORELAND",7,"FRANKLIN REGIONAL SD",7,320,90.4,69.1,21.3,5.3,4.4,320,86.5,55.9,30.6,9.7,3.8
107652603,"WESTMORELAND",7,"FRANKLIN REGIONAL SD",8,303,87.5,69.3,18.2,7.9,4.6,303,88.8,72.3,16.5,6.9,4.3
107652603,"WESTMORELAND",7,"FRANKLIN REGIONAL SD",11,311,75.2,44.7,30.5,12.9,11.9,311,85.2,53.4,31.8,8.7,6.1
107653102,"WESTMORELAND",7,"GREATER LATROBE SD",3,266,96.0,73.0,23.0,3.0,1.0,266,81.0,49.0,32.0,15.0,4.0
107653102,"WESTMORELAND",7,"GREATER LATROBE SD",4,303,90.1,66.7,23.4,8.6,1.3,303,80.2,44.6,35.6,14.5,5.3
107653102,"WESTMORELAND",7,"GREATER LATROBE SD",5,294,88.1,66.0,22.1,8.8,3.1,293,79.2,36.9,42.3,10.9,9.9
107653102,"WESTMORELAND",7,"GREATER LATROBE SD",6,323,87.0,67.8,19.2,8.0,5.0,323,80.8,44.0,36.8,12.4,6.8
107653102,"WESTMORELAND",7,"GREATER LATROBE SD",7,367,89.1,61.6,27.5,7.1,3.8,367,84.2,50.4,33.8,11.7,4.1
107653102,"WESTMORELAND",7,"GREATER LATROBE SD",8,382,74.6,47.6,27.0,16.8,8.6,382,82.7,57.3,25.4,11.0,6.3
107653102,"WESTMORELAND",7,"GREATER LATROBE SD",11,340,74.1,44.4,29.7,12.6,13.2,340,83.8,43.2,40.6,10.3,5.9
107653203,"WESTMORELAND",7,"GREENSBURG SALEM SD",3,223,95.0,85.0,10.0,3.0,2.0,223,89.0,54.0,35.0,9.0,2.0
107653203,"WESTMORELAND",7,"GREENSBURG SALEM SD",4,245,94.3,69.4,24.9,4.1,1.6,245,81.6,45.3,36.3,16.3,2.0
107653203,"WESTMORELAND",7,"GREENSBURG SALEM SD",5,201,91.1,68.7,22.4,7.5,1.5,201,78.6,43.3,35.3,16.4,5.0
107653203,"WESTMORELAND",7,"GREENSBURG SALEM SD",6,248,85.9,56.5,29.4,8.1,6.0,248,80.2,39.1,41.1,15.7,4.0
107653203,"WESTMORELAND",7,"GREENSBURG SALEM SD",7,238,87.4,64.3,23.1,7.1,5.5,238,82.8,50.0,32.8,13.9,3.4
107653203,"WESTMORELAND",7,"GREENSBURG SALEM SD",8,289,82.4,63.7,18.7,9.7,8.0,290,80.7,51.7,29.0,9.3,10.0
107653203,"WESTMORELAND",7,"GREENSBURG SALEM SD",11,254,75.2,49.2,26.0,11.8,13.0,254,75.6,38.6,37.0,15.0,9.4
107653802,"WESTMORELAND",7,"HEMPFIELD AREA SD",3,480,95.0,76.0,19.0,3.0,2.0,474,84.0,45.0,39.0,9.0,6.0
107653802,"WESTMORELAND",7,"HEMPFIELD AREA SD",4,460,87.2,52.0,35.2,7.6,5.2,461,83.5,42.5,41.0,11.3,5.2
107653802,"WESTMORELAND",7,"HEMPFIELD AREA SD",5,535,82.4,46.9,35.5,12.3,5.2,531,76.5,32.4,44.1,15.3,8.3
107653802,"WESTMORELAND",7,"HEMPFIELD AREA SD",6,480,85.6,47.3,38.3,10.4,4.0,480,84.6,43.8,40.8,12.1,3.3
107653802,"WESTMORELAND",7,"HEMPFIELD AREA SD",7,526,78.7,41.6,37.1,15.2,6.1,524,82.8,46.9,35.9,12.6,4.6
107653802,"WESTMORELAND",7,"HEMPFIELD AREA SD",8,490,80.8,49.2,31.6,10.6,8.6,486,89.5,60.7,28.8,6.0,4.5
107653802,"WESTMORELAND",7,"HEMPFIELD AREA SD",11,483,67.1,38.7,28.4,15.5,17.4,480,76.4,35.8,40.6,13.8,9.8
107654103,"WESTMORELAND",7,"JEANNETTE CITY SD",3,88,85.0,68.0,17.0,13.0,2.0,87,70.0,34.0,36.0,17.0,13.0
107654103,"WESTMORELAND",7,"JEANNETTE CITY SD",4,108,75.0,31.5,43.5,7.4,17.6,109,62.4,19.3,43.1,19.3,18.3
107654103,"WESTMORELAND",7,"JEANNETTE CITY SD",5,103,83.5,53.4,30.1,8.7,7.8,103,75.7,20.4,55.3,11.7,12.6
107654103,"WESTMORELAND",7,"JEANNETTE CITY SD",6,94,80.9,47.9,33.0,12.8,6.4,94,72.3,37.2,35.1,21.3,6.4
107654103,"WESTMORELAND",7,"JEANNETTE CITY SD",7,94,78.7,43.6,35.1,10.6,10.6,92,75.0,25.0,50.0,17.4,7.6
107654103,"WESTMORELAND",7,"JEANNETTE CITY SD",8,109,62.4,31.2,31.2,25.7,11.9,109,81.7,52.3,29.4,10.1,8.3
107654103,"WESTMORELAND",7,"JEANNETTE CITY SD",11,101,63.4,34.7,28.7,16.8,19.8,98,80.6,35.7,44.9,16.3,3.1
107654403,"WESTMORELAND",7,"KISKI AREA SD",3,276,95.0,74.0,21.0,4.0,1.0,277,85.0,51.0,34.0,8.0,7.0
107654403,"WESTMORELAND",7,"KISKI AREA SD",4,306,88.9,50.3,38.6,6.5,4.6,306,86.6,48.0,38.6,10.5,2.9
107654403,"WESTMORELAND",7,"KISKI AREA SD",5,335,81.2,55.2,26.0,12.2,6.6,334,81.7,36.8,44.9,9.0,9.3
107654403,"WESTMORELAND",7,"KISKI AREA SD",6,313,88.5,61.7,26.8,7.3,4.2,313,83.7,54.0,29.7,12.5,3.8
107654403,"WESTMORELAND",7,"KISKI AREA SD",7,370,71.1,40.3,30.8,17.0,11.9,370,80.5,44.6,35.9,12.4,7.0
107654403,"WESTMORELAND",7,"KISKI AREA SD",8,355,74.6,41.4,33.2,15.8,9.6,355,85.9,60.3,25.6,6.2,7.9
107654403,"WESTMORELAND",7,"KISKI AREA SD",11,329,65.6,40.7,24.9,15.2,19.1,329,78.8,43.2,35.6,12.8,8.5
107654903,"WESTMORELAND",7,"LIGONIER VALLEY SD",3,142,96.0,78.0,18.0,3.0,1.0,142,84.0,42.0,42.0,11.0,4.0
107654903,"WESTMORELAND",7,"LIGONIER VALLEY SD",4,150,84.7,48.7,36.0,6.7,8.7,150,74.7,36.7,38.0,14.7,10.7
107654903,"WESTMORELAND",7,"LIGONIER VALLEY SD",5,142,71.1,39.4,31.7,19.0,9.9,142,71.1,23.2,47.9,15.5,13.4
107654903,"WESTMORELAND",7,"LIGONIER VALLEY SD",6,160,72.6,36.3,36.3,18.8,8.8,160,73.7,43.1,30.6,16.3,10.0
107654903,"WESTMORELAND",7,"LIGONIER VALLEY SD",7,147,65.3,32.0,33.3,20.4,14.3,147,78.9,44.2,34.7,13.6,7.5
107654903,"WESTMORELAND",7,"LIGONIER VALLEY SD",8,176,71.6,40.3,31.3,13.6,14.8,176,80.7,53.4,27.3,9.1,10.2
107654903,"WESTMORELAND",7,"LIGONIER VALLEY SD",11,180,65.6,33.9,31.7,17.8,16.7,179,75.4,38.5,36.9,12.3,12.3
107655803,"WESTMORELAND",7,"MONESSEN CITY SD",3,72,71.0,38.0,33.0,17.0,13.0,72,58.0,25.0,33.0,19.0,22.0
107655803,"WESTMORELAND",7,"MONESSEN CITY SD",4,57,71.9,35.1,36.8,8.8,19.3,57,52.6,15.8,36.8,21.1,26.3
107655803,"WESTMORELAND",7,"MONESSEN CITY SD",5,67,79.1,46.3,32.8,13.4,7.5,67,67.2,29.9,37.3,26.9,6.0
107655803,"WESTMORELAND",7,"MONESSEN CITY SD",6,78,34.6,7.7,26.9,37.2,28.2,78,43.6,12.8,30.8,33.3,23.1
107655803,"WESTMORELAND",7,"MONESSEN CITY SD",7,77,36.4,10.4,26.0,22.1,41.6,77,53.3,19.5,33.8,27.3,19.5
107655803,"WESTMORELAND",7,"MONESSEN CITY SD",8,76,56.6,23.7,32.9,27.6,15.8,76,64.5,42.1,22.4,10.5,25.0
107655803,"WESTMORELAND",7,"MONESSEN CITY SD",11,81,53.1,27.2,25.9,21.0,25.9,81,63.0,32.1,30.9,21.0,16.0
107655903,"WESTMORELAND",7,"MOUNT PLEASANT AREA SD",3,174,90.0,60.0,30.0,5.0,6.0,174,73.0,28.0,45.0,13.0,14.0
107655903,"WESTMORELAND",7,"MOUNT PLEASANT AREA SD",4,172,79.0,36.6,42.4,8.7,12.2,173,72.8,27.7,45.1,15.6,11.6
107655903,"WESTMORELAND",7,"MOUNT PLEASANT AREA SD",5,184,76.1,41.3,34.8,15.2,8.7,184,66.3,23.9,42.4,14.1,19.6
107655903,"WESTMORELAND",7,"MOUNT PLEASANT AREA SD",6,168,75.6,42.9,32.7,16.1,8.3,168,74.4,45.2,29.2,17.3,8.3
107655903,"WESTMORELAND",7,"MOUNT PLEASANT AREA SD",7,193,66.3,37.8,28.5,19.2,14.5,192,71.9,38.0,33.9,10.4,17.7
107655903,"WESTMORELAND",7,"MOUNT PLEASANT AREA SD",8,202,63.8,38.6,25.2,22.8,13.4,202,81.1,55.9,25.2,9.9,8.9
107655903,"WESTMORELAND",7,"MOUNT PLEASANT AREA SD",11,190,58.4,30.0,28.4,16.3,25.3,189,73.1,33.9,39.2,13.8,13.2
107656303,"WESTMORELAND",7,"NEW KENSINGTON-ARNOLD SD",3,178,86.0,65.0,21.0,8.0,6.0,177,70.0,32.0,38.0,21.0,8.0
107656303,"WESTMORELAND",7,"NEW KENSINGTON-ARNOLD SD",4,158,76.6,41.8,34.8,12.7,10.8,158,59.5,22.8,36.7,22.8,17.7
107656303,"WESTMORELAND",7,"NEW KENSINGTON-ARNOLD SD",5,180,53.9,27.8,26.1,32.8,13.3,179,49.8,14.0,35.8,18.4,31.8
107656303,"WESTMORELAND",7,"NEW KENSINGTON-ARNOLD SD",6,204,58.4,32.4,26.0,18.6,23.0,203,49.3,20.2,29.1,23.6,27.1
107656303,"WESTMORELAND",7,"NEW KENSINGTON-ARNOLD SD",7,175,49.7,27.4,22.3,22.9,27.4,175,53.7,21.1,32.6,25.7,20.6
107656303,"WESTMORELAND",7,"NEW KENSINGTON-ARNOLD SD",8,186,39.8,18.8,21.0,26.3,33.9,185,56.7,21.6,35.1,18.4,24.9
107656303,"WESTMORELAND",7,"NEW KENSINGTON-ARNOLD SD",11,156,60.3,27.6,32.7,16.0,23.7,154,61.0,25.3,35.7,15.6,23.4
107656502,"WESTMORELAND",7,"NORWIN SD",3,359,91.0,70.0,21.0,6.0,4.0,360,82.0,43.0,39.0,9.0,9.0
107656502,"WESTMORELAND",7,"NORWIN SD",4,392,83.9,50.0,33.9,8.7,7.4,392,81.4,43.1,38.3,11.2,7.4
107656502,"WESTMORELAND",7,"NORWIN SD",5,371,77.6,41.5,36.1,13.2,9.2,371,81.7,29.9,51.8,8.1,10.2
